,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
265,Viral carcinogenesis Homo sapiens hsa05203,-0.23186749,-0.9423642,0.57289004,0.9749474069651436,135,0.2,0.14914273,ATF2;PIK3R2;TBP;CDK6;CDK2;YWHAZ;ATP6V0D1;TRADD;PKM;YWHAG;RELA;HDAC1;YWHAE;HDAC7;GTF2E2;PIK3R3;CREB3L3;ACTN3;RASA2;CCR4;CREB3L4;PIK3CB;NRAS;BAX;REL;HPN;CCND2
220,Retinol metabolism Homo sapiens hsa00830,-0.49663317,-1.3618826,0.13062099,0.9749474069651436,18,0.16666667,0.015423158,RDH10;RDH5;ALDH1A2
204,Proximal tubule bicarbonate reclamation Homo sapiens hsa04964,0.3491645,0.8788488,0.6037736,0.9749474069651436,15,0.26666668,0.12808268,CA4;SLC4A4;MDH1;GLS
205,Purine metabolism Homo sapiens hsa00230,-0.2659971,-1.0479267,0.32575756,0.9749474069651436,127,0.18897638,0.15689345,ADPRM;POLE3;POLR2E;POLE;POLR2F;AK1;POLR2K;NME5;PKM;PPAT;PGM2;POLA2;PDE4C;ADCY7;NUDT2;POLR2C;PRPS1;POLR3E;GMPS;PDE5A;POLE2;IMPDH1;PDE9A;PKLR
206,Pyrimidine metabolism Homo sapiens hsa00240,-0.24496292,-0.89190036,0.6721311,0.9749474069651436,79,0.278481,0.22203085,POLE3;DPYD;ENTPD1;POLR2E;NME4;POLE;POLR2F;UPP1;TK2;DUT;POLR2K;NME5;NME6;POLA2;NUDT2;DTYMK;POLR2C;POLR3E;POLE2;UPB1;POLR3A;UPP2
207,Pyruvate metabolism Homo sapiens hsa00620,0.33377242,0.9680062,0.52094716,0.9749474069651436,28,0.53571427,0.2866202,ACAT1;HAGHL;MDH2;ACAT2;ALDH1B1;ALDH7A1;PDHA1;ME3;MDH1;DLD;ALDH9A1;LDHD;ACSS1;HAGH;ACACA
209,RNA degradation Homo sapiens hsa03018,-0.26562265,-0.92740566,0.58064514,0.9749474069651436,58,0.25862068,0.1755265,PFKL;XRN2;CNOT2;TOB1;CNOT4;LSM6;PABPC4;DCPS;EXOSC1;HSPD1;EXOSC8;EDC3;PABPC4L;ENO2;PFKP
210,RNA polymerase Homo sapiens hsa03020,-0.47967964,-1.3326178,0.10549451,0.9749474069651436,23,0.2173913,0.13168402,POLR2E;POLR2F;POLR2K;POLR2C;POLR3E
212,Rap1 signaling pathway Homo sapiens hsa04015,0.30253273,1.1848618,0.14285715,0.9749474069651436,173,0.28323698,0.19729117,CNR1;PRKCB;TLN1;PRKD2;KRAS;MAGI1;SIPA1;CDC42;FGF14;PDGFB;PDGFD;MAPK1;CALM1;MAPK12;PRKCZ;RAP1B;MAPK13;KDR;AKT2;CSF1R;PARD6A;RAC1;MRAS;THBS1;FGF13;AKT3;PDGFC;GNAI1;PARD3;FGFR4;RAC2;VEGFA;FGF8;EFNA3;KIT;ADCY1;RALA;PIK3R1;SIPA1L2;GNAS;ITGB3;PIK3R5;CRK;FGF5;SIPA1L3;PARD6B;SRC;FGFR1;RAPGEF2
213,Ras signaling pathway Homo sapiens hsa04014,0.26357573,1.0204881,0.40826446,0.9749474069651436,180,0.21666667,0.16260862,CHUK;RGL1;PLA2G4A;PRKCB;GAB2;CDC42;FGF14;PDGFB;GNB2;PDGFD;MAPK1;CALM1;RAP1B;KDR;AKT2;PLCG2;GAB1;RASGRF1;PTPN11;GNG3;RAC1;MRAS;AKT3;FGFR4;RAC2;FGF8;EFNA3;KIT;RALA;PIK3R1;GNG7;GNB3;PIK3R5;GNG2;PAK1;FGF5;FGFR1;RGL2;SOS2
214,Regulation of actin cytoskeleton Homo sapiens hsa04810,-0.24465927,-1.0087632,0.43283582,0.9749474069651436,166,0.1746988,0.13747749,EGFR;ITGA7;PIK3R2;ITGA6;PPP1R12B;RRAS;APC;MYLK;FGF2;RRAS2;CYFIP1;ROCK2;ITGB7;FGFR3;ABI2;BRAF;PIK3R3;ARPC1B;ACTN3;PIK3CB;NRAS;PPP1R12A;APC2;GNG12;MYL9;FGF10;ARPC3;PPP1R12C;NCKAP1L
215,Regulation of autophagy Homo sapiens hsa04140,0.34423634,0.8686736,0.60966545,0.9749474069651436,17,0.5294118,0.29178736,ATG4B;ULK3;PRKAA1;ATG4A;ATG4D;GABARAPL1;ATG5;PIK3R4;ATG7
216,Regulation of lipolysis in adipocytes Homo sapiens hsa04923,-0.2626476,-0.8623676,0.6979405,0.9749474069651436,44,0.22727273,0.16065137,PIK3R2;GNAI2;PTGS2;IRS2;ADRB2;AKT1;ADCY7;PIK3R3;CGA;PIK3CB
217,Renal cell carcinoma Homo sapiens hsa05211,0.41720742,1.3596556,0.05740741,0.9749474069651436,54,0.35185185,0.16260862,CDC42;PDGFB;MAPK1;ARAF;RAP1B;AKT2;GAB1;PTPN11;CREBBP;RAC1;EPAS1;AKT3;EGLN2;RBX1;PIK3R1;PIK3R5;CRK;PAK1;SOS2
218,Renin secretion Homo sapiens hsa04924,0.28304124,0.88831705,0.6455026,0.9749474069651436,42,0.16666667,0.17028107,CALM1;ITPR3;GNAI1;PDE3A;CACNA1D;GNAS;ADRB3
219,Renin-angiotensin system Homo sapiens hsa04614,0.3711087,0.87429947,0.6,0.9749474069651436,12,0.083333336,0.019181086,CTSA
225,SNARE interactions in vesicular transport Homo sapiens hsa04130,-0.504706,-1.4838569,0.05073996,0.9749474069651436,28,0.39285713,0.21185313,VAMP8;STX5;STX11;STX6;GOSR1;SNAP23;STX4;STX17;STX1B;VAMP2;VAMP3
221,Retrograde endocannabinoid signaling Homo sapiens hsa04723,0.337606,1.1724094,0.20774648,0.9749474069651436,77,0.27272728,0.17443044,GABRA2;CNR1;GABRG1;PRKCB;GABRG2;ABHD6;GNB2;MAPK1;MAPK12;MAPK13;KCNJ3;ITPR3;GNG3;SLC32A1;GNAI1;ADCY1;GNG7;CACNA1D;GNB3;GNG2;GABRB1
222,Rheumatoid arthritis Homo sapiens hsa05323,-0.3625165,-1.2282585,0.16367713,0.9749474069651436,52,0.1923077,0.0762546,TNFSF13B;ATP6V1E1;ATP6V1H;TGFB1;ATP6V0D1;ATP6V1F;ACP5;FOS;IL18;ATP6V0B
223,Ribosome Homo sapiens hsa03010,0.32109788,1.1372976,0.20608108,0.9749474069651436,86,0.30232558,0.21662882,MRPL36;RPS28;RPS6;RPL7A;MRPL17;MRPL2;MRPS15;RPS27;MRPL12;RPL22L1;RPL29;RPL9;FAU;RPS9;MRPL30;RPS23;MRPS17;MRPL9;RPL30;MRPS18C;RPL26;MRPL11;MRPS11;RPS7;MRPS10;UBA52
271,cAMP signaling pathway Homo sapiens hsa04024,-0.25841904,-1.0396662,0.3478261,0.9749474069651436,141,0.23404256,0.1954905,HCN2;GRIN2A;RAP1A;PIK3R2;GRIA2;GNAI2;GLI3;RRAS;PLD2;ATP1B2;RRAS2;RELA;ADRB2;ROCK2;BAD;AKT1;PDE4C;ADCY7;BRAF;ADCYAP1R1;FOS;PIK3R3;CREB3L3;CREB1;RHOA;CAMK2B;RAPGEF4;CREB3L4;PIK3CB;PPP1R12A;MYL9;MAPK10;PDE4B
33,Basal transcription factors Homo sapiens hsa03022,0.30875582,0.9162962,0.56920415,0.9749474069651436,33,0.18181819,0.12377672,TAF8;GTF2I;GTF2B;TAF9B;TAF15;CCNH
38,Bladder cancer Homo sapiens hsa05219,0.37347135,1.050115,0.39564428,0.9749474069651436,29,0.41379312,0.2215611,KRAS;MYC;MAPK1;ARAF;DAPK2;CDKN1A;E2F3;THBS1;VEGFA;ERBB2;CDH1;SRC
257,Type II diabetes mellitus Homo sapiens hsa04930,-0.2844549,-0.886225,0.6315789,0.9749474069651436,35,0.22857143,0.14225319,PIK3R2;HK1;PKM;IRS2;PIK3R3;PIK3CB;MAPK10;PKLR
41,Carbohydrate digestion and absorption Homo sapiens hsa04973,-0.30231375,-0.8956576,0.58495146,0.9749474069651436,27,0.2962963,0.14648086,PIK3R2;HK1;ATP1B2;G6PC3;AKT1;PIK3R3;GNAT3;PIK3CB
42,Carbon metabolism Homo sapiens hsa01200,-0.2896957,-1.0579294,0.34866828,0.9749474069651436,81,0.30864197,0.22547561,IDH1;PFKL;RPIA;PGAM2;HIBCH;HK1;TPI1;TALDO1;ALDOC;PKM;SDHB;ADPGK;ALDOA;FBP2;PRPS1;AMT;CS;SDHD;IDH2;ENO2;PGLS;PFKP;PCCB;DLAT;PKLR
43,Cardiac muscle contraction Homo sapiens hsa04260,-0.2787305,-0.94905627,0.5460674,0.9749474069651436,57,0.1754386,0.12667345,SLC9A6;ATP1B2;COX7B;CACNG4;UQCRC2;COX6C;COX6B2;COX6A1;CACNB4;UQCR10
44,Cell adhesion molecules (CAMs) Homo sapiens hsa04514,0.30348924,1.0753139,0.32078853,0.9749474069651436,84,0.32142857,0.2215611,CLDN11;NRCAM;CDH4;CADM3;LRRC4B;NRXN3;CD22;SDC3;CD4;HLA-F;CNTNAP2;ITGB8;L1CAM;CLDN6;VCAN;NRXN1;CD80;SELPLG;GLG1;NLGN3;NLGN1;CD34;CNTN1;CDH1;CD226;ICAM2;VTCN1
45,Cell cycle Homo sapiens hsa04110,-0.24756438,-0.95019925,0.5724816,0.9749474069651436,103,0.33009708,0.2422297,PRKDC;TGFB2;BUB1B;CDC16;CDK6;CDK2;TGFB1;YWHAZ;ANAPC7;SMC1A;ABL1;ORC2;E2F4;ORC6;CDKN2C;PLK1;STAG1;YWHAG;HDAC1;PKMYT1;HDAC2;YWHAE;MAD2L2;GADD45G;MAD2L1;ATM;CCNB2;WEE1;SFN;MCM3;CDC45;BUB3;CCND2;WEE2
46,Central carbon metabolism in cancer Homo sapiens hsa05230,-0.35531068,-1.2282794,0.1610577,0.9749474069651436,52,0.34615386,0.18171142,EGFR;PFKL;GLS2;PIK3R2;FLT3;NTRK3;PGAM2;HK1;SLC1A5;PDK1;PKM;AKT1;FGFR3;PIK3R3;SLC7A5;PIK3CB;NRAS;PFKP
79,Fat digestion and absorption Homo sapiens hsa04975,0.44541433,1.1563008,0.2639405,0.9749474069651436,18,0.3888889,0.20668598,ACAT2;PLA2G5;DGAT1;AGPAT1;FABP2;ABCA1;APOA1
251,Toll-like receptor signaling pathway Homo sapiens hsa04620,0.33167243,1.1175754,0.26812816,0.9749474069651436,59,0.30508474,0.18445158,CHUK;TAB2;TLR2;TIRAP;RIPK1;MAPK1;IKBKE;MAPK12;MAPK13;AKT2;RAC1;AKT3;CD80;PIK3R1;CCL5;PIK3R5;STAT1;TRAF6
70,Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961,0.32896453,0.9670683,0.5080501,0.9749474069651436,32,0.34375,0.26649964,PRKCB;ATP2B1;AP2M1;DNM3;PRKCG;ATP1A3;ATP1B1;VDR;GNAS;CLTC;RAB11A
71,Endocytosis Homo sapiens hsa04144,0.28546995,1.1209335,0.20263591,0.9749474069651436,204,0.15196079,0.09817584,IQSEC1;RAB11B;ARRB1;ARF3;CDC42;AGAP3;KDR;RAB8A;PARD6A;VPS37D;PIP5K1C;MVB12B;DNM3;SNX3;RAB10;PARD3;FGFR4;ARF1;HSPA2;ACAP2;SNX2;RNF41;EPS15;TRAF6;SMAP2;KIF5C;PARD6B;ADRB3;VPS28;ARFGAP1;SMAP1
72,Endometrial cancer Homo sapiens hsa05213,-0.2667591,-0.9017843,0.6315789,0.9749474069651436,46,0.32608697,0.18954043,EGFR;PIK3R2;ILK;TCF7L2;SOS1;APC;CTNNA3;BAD;AKT1;BRAF;PIK3R3;PIK3CB;NRAS;TCF7;APC2
250,Tight junction Homo sapiens hsa04530,0.32325768,1.1726377,0.16949153,0.9749474069651436,101,0.20792079,0.14225319,CLDN11;EPB41L3;CSNK2A2;PRKCB;MAGI1;CDC42;PRKCZ;AKT2;PARD6A;SHROOM1;MRAS;CLDN6;AKT3;GNAI1;PARD3;CTNNA1;ASH1L;PPP2R2B;PARD6B;SRC;PPP2CA
73,Epithelial cell signaling in Helicobacter pylori infection Homo sapiens hsa05120,0.28525287,0.92960733,0.57624114,0.9749474069651436,53,0.20754717,0.12761293,CHUK;CDC42;MAPK12;PLCG2;PTPN11;RAC1;ATP6V1C1;ATP6V1G2;CCL5;SRC;LYN
74,Epstein-Barr virus infection Homo sapiens hsa05169,0.28125504,1.0832949,0.2840909,0.9749474069651436,149,0.20134228,0.13442418,CHUK;TAB2;CSNK2A2;TRAF5;GTF2B;MYC;HSPB1;RIPK1;PSMC5;TRAF2;MAPK12;FGR;PSMD12;CDKN1A;AKT2;PLCG2;SKP2;VIM;AKT3;NCOR2;HSPA2;PSMD7;PSMD8;PIK3R5;POLR3H;TRAF6;PSMD11;HDAC4;LYN;CCNA2
75,ErbB signaling pathway Homo sapiens hsa04012,0.33204043,1.1484009,0.21273032,0.9749474069651436,73,0.2739726,0.15924215,PRKCB;MYC;MAPK1;ARAF;CDKN1A;AKT2;PLCG2;GAB1;AKT3;ERBB2;PTK2;PIK3R1;STAT5B;PIK3R5;CRK;PAK1;SRC;CBLB;NRG2;SOS2
76,Estrogen signaling pathway Homo sapiens hsa04915,-0.28149536,-1.0469136,0.3802469,0.9749474069651436,77,0.15584415,0.089877084,ATF2;EGFR;GRM1;PIK3R2;GNAI2;ADCY7;FOS;PIK3R3;CREB3L3;CREB3L4;PIK3CB;NRAS
77,Ether lipid metabolism Homo sapiens hsa00565,-0.36235324,-1.0639529,0.36596736,0.9749474069651436,28,0.14285715,0.058091287,PLA2G4C;PLD2;PLA2G12A;LPCAT4
78,Fanconi anemia pathway Homo sapiens hsa03460,0.36817226,1.1533062,0.24862888,0.9749474069651436,41,0.12195122,0.063728176,BRIP1;FANCM;SLX4;TOP3B;EME2
252,Toxoplasmosis Homo sapiens hsa05145,0.26134783,0.9276006,0.5989933,0.9749474069651436,86,0.24418604,0.18445158,CHUK;TAB2;TLR2;TNFRSF1A;CYCS;BIRC3;MAPK1;MAPK12;MAPK13;AKT2;AKT3;BIRC2;GNAI1;LAMA4;HSPA2;PIK3R1;HSPA1B;PPIF;PIK3R5;STAT1;TRAF6
80,Fatty acid degradation Homo sapiens hsa00071,0.3938936,1.2090794,0.20248668,0.9749474069651436,35,0.31428573,0.19071479,CPT1A;ADH7;ADH5;ACAT2;HADHA;ACADSB;ECI1;ALDH7A1;GCDH;ACSL1;ALDH9A1
270,beta-Alanine metabolism Homo sapiens hsa00410,-0.3063398,-0.8829463,0.6225166,0.9749474069651436,25,0.24,0.13238864,DPYD;HIBCH;MLYCD;ABAT;CNDP2;SMOX
247,Thyroid cancer Homo sapiens hsa05216,0.35051423,0.9600231,0.50644565,0.9749474069651436,23,0.39130434,0.2215611,KRAS;MYC;LEF1;MAPK1;NCOA4;TPR;RXRG;PAX8;CDH1
82,Fatty acid metabolism Homo sapiens hsa01212,0.32624105,1.0325692,0.38786766,0.9749474069651436,40,0.175,0.15908557,CPT1A;ACAT2;HADHA;ACADSB;PPT1;ELOVL2;PPT2
83,Fc epsilon RI signaling pathway Homo sapiens hsa04664,0.30925345,0.97158706,0.5177305,0.9749474069651436,46,0.3043478,0.17443044,PLA2G4A;GAB2;MAPK1;MAPK12;MAPK13;AKT2;PLCG2;RAC1;AKT3;RAC2;PIK3R1;PIK3R5;SOS2;LYN
84,Fc gamma R-mediated phagocytosis Homo sapiens hsa04666,0.37746868,1.2841059,0.11469534,0.9749474069651436,65,0.32307693,0.17231661,PIP5K1B;PLA2G4A;PRKCB;GAB2;CDC42;LIMK2;MAPK1;AKT2;PLCG2;PIP5K1C;RAC1;AKT3;BIN1;RAC2;PIK3R1;PIK3R5;CRK;CFL1;PAK1;ASAP1;LYN
246,Terpenoid backbone biosynthesis Homo sapiens hsa00900,0.3912093,1.0108969,0.43037975,0.9749474069651436,19,0.5263158,0.28646365,ACAT1;ACAT2;FNTA;PDSS1;IDI2;HMGCR;RCE1;HMGCS1;ICMT;GGPS1
86,FoxO signaling pathway Homo sapiens hsa04068,-0.2728594,-1.0443677,0.34313726,0.9749474069651436,103,0.3106796,0.22289203,HOMER1;SLC2A4;TGFBR2;EGFR;GRM1;TGFB2;PIK3R2;STK11;BCL2L11;CDK2;TGFB1;SOS1;USP7;PRKAA2;G6PC3;PRKAG1;PLK1;IRS2;TGFBR1;AKT1;GADD45G;PRKAB1;BRAF;PIK3R3;SGK2;SGK1;CCNB2;PCK2;PIK3CB;NRAS;MAPK10;CCND2
244,TNF signaling pathway Homo sapiens hsa04668,0.298224,1.0492284,0.3679868,0.9749474069651436,82,0.19512194,0.13285837,CHUK;TAB2;TRAF5;BIRC3;RIPK1;TRAF2;MLKL;MAPK1;MAPK12;AKT2;MAP3K5;AKT3;BIRC2;CCL5;PIK3R5;IL15
243,TGF-beta signaling pathway Homo sapiens hsa04350,0.29600474,0.98446983,0.4864865,0.9749474069651436,59,0.22033899,0.16159086,BMPR1B;MYC;ACVR1;MAPK1;CHRD;CREBBP;THBS1;AMHR2;GDF6;RBX1;SMAD2;TGIF2;PPP2CA
242,T cell receptor signaling pathway Homo sapiens hsa04660,0.3032682,1.0290821,0.40980735,0.9749474069651436,70,0.3,0.21858609,CD247;CHUK;GSK3B;KRAS;CDC42;MAPK1;MAPK12;MAPK13;CD4;AKT2;AKT3;CBLC;PAK6;PIK3R1;DLG1;PIK3R5;PAK1;CARD11;CBLB;BCL10;SOS2
3,AMPK signaling pathway Homo sapiens hsa04152,-0.27505141,-1.0451095,0.33663365,0.9749474069651436,98,0.2244898,0.14648086,RAB14;PFKL;PIK3R2;STK11;MLYCD;EEF2;G6PC3;PRKAG1;ULK1;EIF4EBP1;IRS2;AKT1;PRKAB1;RPTOR;PIK3R3;CREB3L3;FBP2;CREB3L4;PCK2;PIK3CB;STRADB;PFKP
13,Allograft rejection Homo sapiens hsa05330,0.50115013,1.1510429,0.2972441,0.9749474069651436,10,0.5,0.305723,HLA-DMA;FAS;HLA-F;HLA-DMB;CD80
12,Aldosterone-regulated sodium reabsorption Homo sapiens hsa04960,-0.34983167,-1.0340449,0.3991228,0.9749474069651436,27,0.25925925,0.13512878,PIK3R2;ATP1B2;PIK3R3;SCNN1A;SGK1;SFN;PIK3CB
11,Aldosterone synthesis and secretion Homo sapiens hsa04925,0.37187394,1.2479677,0.12815884,0.9749474069651436,60,0.25,0.17270805,PRKCB;PRKD2;NR4A1;STAR;CALM1;ITPR3;CAMK4;CACNA1H;CYP11A1;CAMK1;HSD3B2;ADCY1;CACNA1D;NR4A2;GNAS
9,"Alanine, aspartate and glutamate metabolism Homo sapiens hsa00250",0.35431865,0.95361835,0.5332136,0.9749474069651436,22,0.13636364,0.09582713,ASS1;GLS;ASNS
8,African trypanosomiasis Homo sapiens hsa05143,0.39718884,1.0121742,0.42911878,0.9749474069651436,15,0.46666667,0.26649964,PRKCB;HPR;IDO2;FAS;PRKCG;LAMA4;APOA1
21,Apoptosis Homo sapiens hsa04210,-0.2583876,-0.99383414,0.42105263,0.9749474069651436,105,0.25714287,0.18312064,PIK3R2;BCL2L11;DFFB;TUBA1B;SPTAN1;TRADD;EIF2AK3;CTSS;RELA;CTSW;BAD;AKT1;FOS;PIK3R3;BID;BCL2;PARP2;CFLAR;PIK3CB;NRAS;BAX;CTSZ;PARP3;CAPN1;CASP2;MAPK10;ENDOG
5,Adherens junction Homo sapiens hsa04520,0.3703922,1.2340108,0.14359862,0.9749474069651436,66,0.22727273,0.13152744,NLK;CSNK2A2;CDC42;FER;LEF1;MAPK1;BAIAP2;RAC1;PARD3;RAC2;CTNNA1;ERBB2;SMAD2;SRC;FGFR1
272,cGMP-PKG signaling pathway Homo sapiens hsa04022,-0.24168436,-0.96310604,0.5218447,0.9749474069651436,124,0.15322581,0.1183747,ATF2;MEF2D;PIK3R2;GNAI2;SLC8A3;MYLK;ATP1B2;IRS2;ADRB2;ROCK2;ADCY7;PIK3R3;CREB3L3;CREB3L4;SLC25A31;PDE5A;PIK3CB;PPP1R12A;MYL9
25,Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412,0.31808195,1.0750301,0.35304055,0.9749474069651436,64,0.171875,0.11148516,LEF1;SGCG;ITGB8;DSP;DAG1;CTNNA1;ITGA10;CACNB2;CACNA2D2;RYR2;CACNG2
26,Ascorbate and aldarate metabolism Homo sapiens hsa00053,0.69736844,1.2990555,0.184,0.9749474069651436,5,1.0,0.30290458,ALDH1B1;ALDH7A1;UGDH;ALDH2;ALDH9A1
4,Acute myeloid leukemia Homo sapiens hsa05221,0.32609013,1.0343033,0.42003515,0.9749474069651436,50,0.3,0.15924215,CHUK;MYC;LEF1;MAPK1;ARAF;AKT2;JUP;AKT3;KIT;PIK3R1;STAT5B;PIK3R5;RARA;PIM1;SOS2
116,Histidine metabolism Homo sapiens hsa00340,0.39966187,0.9721653,0.4990476,0.9749474069651436,15,0.46666667,0.25389493,ALDH3B2;HAL;ALDH1B1;HNMT;ALDH7A1;ALDH9A1;AMDHD1
2,AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933,0.38019174,1.3159541,0.07979626,0.9749474069651436,78,0.2820513,0.19729117,PRKCB;KRAS;CDC42;MAPK1;MAPK12;PRKCZ;MAPK13;AKT2;PLCG2;COL4A3;RAC1;AKT3;VEGFA;PIK3R1;SMAD2;STAT5B;PIK3R5;STAT1;EGR1;SERPINE1;NOS3;PIM1
29,Axon guidance Homo sapiens hsa04360,0.23348221,0.87251,0.7206133,0.9749474069651436,113,0.22123894,0.17098567,ROBO2;SEMA4B;EPHA1;CDC42;ABLIM1;LIMK2;EPHA5;UNC5B;MAPK1;EPHB3;SEMA4G;RAC1;L1CAM;NGEF;GNAI1;SEMA6B;ABLIM2;RAC2;EFNA3;CXCR4;EPHB6;PTK2;CFL1;PAK1;SEMA5A
30,B cell receptor signaling pathway Homo sapiens hsa04662,0.33710882,1.1094663,0.2792642,0.9749474069651436,60,0.25,0.13285837,CHUK;PRKCB;MAPK1;CD22;AKT2;PLCG2;RAC1;AKT3;RAC2;PIK3R5;CARD11;CD79A;BCL10;SOS2;LYN
1,ABC transporters Homo sapiens hsa02010,0.2989285,0.85455185,0.6625,0.9749474069651436,27,0.25925925,0.13559853,ABCC6;ABCA5;ABCC1;ABCD1;ABCA1;ABCB1;ABCA4
269,alpha-Linolenic acid metabolism Homo sapiens hsa00592,-0.36073184,-0.9096904,0.6017316,0.9749474069651436,15,0.13333334,0.044155642,PLA2G4C;PLA2G12A
255,Tuberculosis Homo sapiens hsa05152,-0.2551187,-1.0016929,0.43349755,0.9749474069651436,109,0.25688073,0.20621623,TGFB2;RAB5B;EEA1;ATP6V1H;TGFB1;ATP6V0D1;RFX5;RIPK2;TRADD;MYD88;CTSS;RELA;BAD;AKT1;CORO1A;BID;CREB1;HSPD1;BCL2;RHOA;CAMK2B;MRC1;IFNGR2;BAX;IL18;ATP6V0B;IRAK2;MAPK10
65,Dopaminergic synapse Homo sapiens hsa04728,0.27272916,0.9971364,0.43507588,0.9749474069651436,99,0.28282827,0.2263368,KCNJ6;PRKCB;GSK3B;GNG11;GNB2;CALM1;MAPK12;GNAL;MAPK13;CAMK2G;AKT2;KCNJ3;ITPR3;GNG3;AKT3;GNAI1;GNG7;CACNA1D;PPP2R3C;GNAS;PPP2R2A;GNB3;PPP2R2B;GNG2;COMT;KIF5C;PPP1CA;PPP2CA
254,Tryptophan metabolism Homo sapiens hsa00380,0.49283144,1.4521326,0.046242774,0.9749474069651436,30,0.5,0.30290458,ACAT1;OGDH;ACAT2;HADHA;ALDH1B1;IDO2;TPH1;ALDH7A1;TPH2;EHHADH;GCDH;ALDH2;AOX1;ALDH9A1;KMO
253,Transcriptional misregulation in cancer Homo sapiens hsa05202,0.30237296,1.1152407,0.25271317,0.9749474069651436,120,0.18333334,0.13645972,TFE3;SPINT1;MYC;BIRC3;DDX5;CDKN1A;MLLT3;NUPR1;JUP;PAX7;TLX1;ETV6;LDB1;TAF15;CCNT2;PTCRA;PBX3;PTK2;PAX8;DDIT3;RARA;SIX1
68,Drug metabolism - other enzymes Homo sapiens hsa00983,0.44730783,1.1640613,0.25443786,0.9749474069651436,19,0.15789473,0.024896266,ITPA;UCK1;TPMT
109,HTLV-I infection Homo sapiens hsa05166,0.2458615,0.9776077,0.48776758,0.9749474069651436,193,0.119170986,0.09567056,WNT2B;CHUK;TLN1;CDC20;MYC;MYB;VDAC1;CHEK1;RANBP3;CALR;CDKN1A;E2F3;MRAS;AKT3;ADCY1;ANAPC11;DLG1;STAT5B;WNT3A;FZD10;IL15;EGR1;FZD5
233,Sphingolipid metabolism Homo sapiens hsa00600,0.28710398,0.8337828,0.71933085,0.9749474069651436,31,0.32258064,0.24904095,ACER1;ACER2;UGCG;UGT8;ASAH1;SMPD3;CERS4;ACER3;B4GALT6;SGMS2
232,Small cell lung cancer Homo sapiens hsa05222,0.3251208,1.1074523,0.28885135,0.9749474069651436,72,0.2777778,0.16221717,CHUK;CYCS;TRAF5;MYC;BIRC3;TRAF2;CKS2;TRAF4;AKT2;COL4A3;SKP2;RXRG;E2F3;AKT3;BIRC2;LAMA4;PTK2;PIK3R1;PIK3R5;TRAF6
102,Glycosaminoglycan degradation Homo sapiens hsa00531,-0.4724631,-1.1461596,0.29694322,0.9749474069651436,12,0.25,0.17114225,HYAL3;GALNS;HYAL2
103,Glycosphingolipid biosynthesis - lacto and neolacto series Homo sapiens hsa00601,-0.37778863,-1.0262259,0.40764332,0.9749474069651436,17,0.47058824,0.2319737,ST3GAL3;B3GALT1;B4GALT3;FUT9;B4GALT2;B4GALT4;FUT1;ST8SIA1
104,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis Homo sapiens hsa00563,-0.29320186,-0.8289194,0.70068026,0.9749474069651436,22,0.3181818,0.23447898,PIGS;PIGC;DPM2;PIGB;PIGF;PIGV;PGAP1
105,Glyoxylate and dicarboxylate metabolism Homo sapiens hsa00630,0.39230654,1.0517856,0.39816514,0.9749474069651436,21,0.33333334,0.23220856,MDH2;ACAT2;GLUL;MDH1;DLD;PCCA;PGP
106,GnRH signaling pathway Homo sapiens hsa04912,-0.25900623,-0.89937675,0.6318408,0.9749474069651436,62,0.14516129,0.100524545,EGFR;MAPK7;PLA2G4C;PLD2;ADCY7;MMP14;CGA;CAMK2B;NRAS
107,Graft-versus-host disease Homo sapiens hsa05332,0.5853137,1.2593066,0.22178218,0.9749474069651436,8,0.625,0.305723,HLA-DMA;FAS;HLA-F;HLA-DMB;CD80
231,Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550,0.2614918,0.9732132,0.5096463,0.9749474069651436,116,0.21551724,0.17443044,WNT2B;PAX6;BMPR1B;ISL1;LIFR;MYC;ACVR1;MAPK1;MAPK12;DUSP9;MAPK13;AKT2;AKT3;FGFR4;POU5F1B;PIK3R1;SMAD2;PIK3R5;WNT3A;FZD10;WNT7B;FZD5;FGFR1;HNF1A;PCGF2
230,Shigellosis Homo sapiens hsa05131,-0.37789193,-1.3057965,0.08,0.9749474069651436,54,0.2037037,0.13293666,CD44;RHOG;ABL1;RELA;ROCK2;MAD2L2;ARPC1B;ELMO3;BTRC;ARPC3;MAPK10
108,HIF-1 signaling pathway Homo sapiens hsa04066,-0.27620807,-1.0214745,0.42288557,0.9749474069651436,77,0.18181819,0.094496205,EGFR;PFKL;PIK3R2;ARNT;RELA;EIF4EBP1;TF;EIF4E2;PIK3R3;CAMK2B;IFNGR2;PIK3CB;ENO2;EPO
87,Fructose and mannose metabolism Homo sapiens hsa00051,-0.49034947,-1.3895191,0.08685969,0.9749474069651436,23,0.4347826,0.2097393,PFKL;HK1;TPI1;ALDOC;ALDOA;FBP2;PMM2;PMM1;PFKP;PFKFB2
