,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
160,Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932,-0.29575178,-1.0440983,0.37209302,1.0,123,0.17886178,0.13070586,GSK3A;MLX;AKT3;PIK3R5;NDUFB8;NDUFB6;AKT2;NDUFA5;CASP3;NDUFA11;UQCR11;NDUFS6;SDHC;COX7A2;NDUFB11;NDUFS2;IKBKB;ERN1;NDUFV3;NDUFB4;COX7B;MAPK9
161,Non-small cell lung cancer Homo sapiens hsa05223,-0.38704938,-1.1637194,0.23974763,1.0,48,0.25,0.14651525,ARAF;E2F3;AKT3;PIK3R5;KRAS;AKT2;ERBB2;CASP9;PLCG1;MAP2K2;STK4;RARB
162,Notch signaling pathway Homo sapiens hsa04330,0.32691407,1.0678263,0.36074272,1.0,44,0.3409091,0.2406294,PTCRA;DVL1;NUMBL;MAML1;MAML3;CIR1;NCOR2;NOTCH2;PSEN2;DVL3;APH1B;HDAC1;PSEN1;HDAC2;RBPJ
163,Nucleotide excision repair Homo sapiens hsa03420,-0.22410113,-0.6533466,0.95087165,1.0,38,0.42105263,0.31225413,GTF2H5;CETN2;CDK7;RAD23A;ERCC8;ERCC4;RPA2;ERCC1;POLE3;PCNA;ERCC6;CCNH;ERCC2;RFC3;RFC5;ERCC3
164,Olfactory transduction Homo sapiens hsa04740,-0.38357478,-1.1675508,0.23128119,1.0,45,0.33333334,0.23046093,SLC8A3;OR4D11;OR5AU1;ADCY3;OR7D4;OR8D4;PDE1C;OR10Q1;OR6C70;CALM1;SLC8A2;OR8D2;OR2V2;CALM3;ARRB1
165,One carbon pool by folate Homo sapiens hsa00670,-0.4239874,-0.9961193,0.45932204,1.0,14,0.35714287,0.24114896,AMT;DHFR;MTHFD2L;MTHFD2;ALDH1L1
166,Oocyte meiosis Homo sapiens hsa04114,-0.2312571,-0.77957684,0.86983156,1.0,92,0.18478261,0.16091442,ANAPC11;CDC23;ITPR3;PPP2R5E;REC8;SPDYA;RPS6KA6;CDC25C;ADCY9;YWHAH;SMC1B;CALM1;CALM3;ANAPC2;CDK1;MAD2L1;YWHAG
167,Osteoclast differentiation Homo sapiens hsa04380,-0.24544688,-0.8201985,0.79940563,1.0,92,0.17391305,0.14948416,AKT3;PIK3R5;AKT2;STAT1;NFATC1;MAP2K6;IFNGR1;SQSTM1;CREB1;TAB1;IKBKB;NCF2;RELB;NFKBIA;MAPK9;TNFSF11
216,Regulation of lipolysis in adipocytes Homo sapiens hsa04923,-0.2588802,-0.7777421,0.79934746,1.0,44,0.29545453,0.2738811,GNAI1;AKT3;PIK3R5;AKT2;ADORA1;GNAS;ADCY8;ADCY3;PIK3R1;PLIN1;ADCY9;PDE3B;ADCY1
217,Renal cell carcinoma Homo sapiens hsa05211,-0.4499814,-1.3849292,0.06687403,1.0,55,0.25454545,0.15660952,ARAF;AKT3;PIK3R5;GAB1;KRAS;CRKL;AKT2;PAK1;RAP1B;MAP2K2;EGLN2;VEGFA;CUL2;EPAS1
218,Renin secretion Homo sapiens hsa04924,-0.25203204,-0.75672126,0.846519,1.0,42,0.33333334,0.2649744,GNAI1;PPP3CA;ITPR3;ADORA1;GNAS;CREB1;PDE1C;ORAI1;ITPR2;PLCB4;CALM1;CALM3;PDE3B;GUCY1A2
219,Renin-angiotensin system Homo sapiens hsa04614,-0.4532957,-1.0758563,0.38435373,1.0,14,0.35714287,0.22489423,KLK1;THOP1;NLN;ATP6AP2;PREP
220,Retinol metabolism Homo sapiens hsa00830,0.6259323,1.6656395,0.016129032,1.0,18,0.22222222,0.07696875,RDH10;RDH5;CYP26B1;DGAT1
221,Retrograde endocannabinoid signaling Homo sapiens hsa04723,0.25403276,0.92301315,0.6352584,1.0,78,0.1923077,0.11994359,ABHD6;SLC32A1;GABRP;GNG10;PRKCB;GNG7;CACNA1D;GABRB1;GNG3;GNB3;GABRG2;GRIA2;GABRA2;GNB2;GABRG3
222,Rheumatoid arthritis Homo sapiens hsa05323,-0.24308094,-0.7595286,0.82580644,1.0,53,0.28301886,0.220812,TCIRG1;TNFSF13;ATP6V0B;HLA-DMB;CSF1;ATP6V1D;CD80;TLR4;ATP6V0D1;IL23A;ATP6V1A;HLA-DQB1;VEGFA;IL11;TNFSF11
223,Ribosome Homo sapiens hsa03010,0.24815245,0.9157467,0.6447761,1.0,89,0.21348314,0.15015216,RPS7;RPL6;RPL22;RPS15;RPS15A;RPL27;MRPS11;RPL22L1;MRPS10;MRPL3;MRPL9;MRPL30;MRPL11;MRPL23;MRPL19;RPL29;FAU;MRPS14;MRPS15
208,RIG-I-like receptor signaling pathway Homo sapiens hsa04622,0.38633344,1.2325331,0.16935484,1.0,38,0.15789473,0.08067988,TRAF2;IKBKE;RELA;CHUK;IFIH1;CASP8
209,RNA degradation Homo sapiens hsa03018,-0.2641392,-0.8243239,0.74603176,1.0,62,0.43548387,0.32836044,PNPT1;BTG1;HSPA9;DIS3L;PABPC4;LSM6;DDX6;TOB2;XRN1;LSM5;LSM7;PFKL;EXOSC5;DHX36;MPHOSPH6;EXOSC2;LSM8;NUDT16;EXOSC9;DCP2;CNOT4;DCP1B;CNOT1;EXOSC8;CNOT6;CNOT6L;EXOSC3
210,RNA polymerase Homo sapiens hsa03020,-0.4575557,-1.2222675,0.19425675,1.0,24,0.41666666,0.21635865,POLR2C;POLR1B;POLR3B;POLR3K;POLR1C;POLR1E;POLR2E;POLR3H;POLR3D;POLR3F
211,RNA transport Homo sapiens hsa03013,0.21876037,0.8455974,0.8511327,1.0,130,0.2769231,0.21643287,EIF2B3;NUP160;PHAX;NUP37;PAIP1;EIF1B;AAAS;POM121;EIF4EBP1;GEMIN6;NUP93;KPNB1;NUP62;ELAC2;THOC2;RPP25;NUP43;MAGOH;EIF3D;NCBP1;TPR;THOC5;EIF3E;NUP155;NUP133;SENP2;EIF4E2;EIF2B1;FXR2;NUP88;NXT1;UPF1;UBE2I;EIF4G2;EIF4A3;POP1
212,Rap1 signaling pathway Homo sapiens hsa04015,-0.2091073,-0.7701839,0.941337,1.0,178,0.18539326,0.17969272,ITGB1;GNAI1;RASGRP2;AKT3;PIK3R5;ACTG1;KRAS;CRKL;AKT2;KIT;RAP1B;MAP2K6;CSF1;PLCG1;PRKCI;PRKD3;MAP2K2;SIPA1L1;BCAR1;ADCY9;APBB1IP;GNAO1;EGF;PLCB4;CALM1;FGF8;PGF;CALM3;ADCY1;MAGI3;VEGFA;FGF14;MAGI2
213,Ras signaling pathway Homo sapiens hsa04014,0.26364863,1.0855633,0.25384617,1.0,185,0.2054054,0.15430862,RASA4B;GNG10;RRAS;PLA2G4A;PIK3R3;FGFR3;PRKCB;GNG7;RRAS2;FGF2;BRAP;PTPN11;VEGFB;RELA;INSR;ZAP70;CHUK;RASA1;ABL2;GNG3;GRIN1;GNB3;RASSF5;RAC2;FGFR1;RASA2;EFNA5;FGF4;ANGPT1;PLA1A;GNB2;PLCG2;FGF5;CDC42;PIK3CB;SOS1;MET;PLD2
214,Regulation of actin cytoskeleton Homo sapiens hsa04810,-0.23636584,-0.86189634,0.77259886,1.0,169,0.112426035,0.11452535,ITGB1;ARAF;PIK3R5;ACTG1;CRKL;ARHGAP35;MAP2K2;LIMK2;NCKAP1;RDX;PIP5K1C;BCAR1;ITGA10;FGF8;BDKRB1;ROCK2;DIAPH2;ITGB6;FGF14
215,Regulation of autophagy Homo sapiens hsa04140,0.41745543,1.1032803,0.31764707,1.0,18,0.22222222,0.11185334,ATG4C;ATG7;PRKAA1;PRKAA2
200,Protein digestion and absorption Homo sapiens hsa04974,-0.2680034,-0.83955324,0.7432647,1.0,60,0.15,0.15171082,SLC3A1;SLC15A1;KCNQ1;SLC8A3;COL6A5;MEP1B;CPA2;SLC3A2;COL11A2
201,Protein export Homo sapiens hsa03060,-0.3045616,-0.79173225,0.74558306,1.0,21,0.14285715,0.0626438,HSPA5;OXA1L;SEC11C
202,Protein processing in endoplasmic reticulum Homo sapiens hsa04141,-0.20961908,-0.75362235,0.94752187,1.0,140,0.13571429,0.1436948,RAD23A;BAG2;BAG1;HSPA5;UGGT1;GANAB;RPN1;HSPA4L;CAPN2;HSPA1L;MBTPS2;SAR1B;SEC31A;ERN1;SEC24D;BAK1;EIF2AK4;UBXN6;MAPK9
203,Proteoglycans in cancer Homo sapiens hsa05205,-0.29472727,-1.0746591,0.30122116,1.0,167,0.19161677,0.16328955,ITGB1;MMP9;ARAF;AKT3;PIK3R5;GAB1;ACTG1;KRAS;ITPR3;AKT2;DCN;ERBB2;CASP3;PAK1;PLCG1;FZD6;MAP2K2;SDC1;MYC;FZD10;RDX;ERBB3;TLR4;TIMP3;WNT2B;IGF2;CAV1;DROSHA;VEGFA;ROCK2;WNT7B;ANK3
204,Proximal tubule bicarbonate reclamation Homo sapiens hsa04964,0.4012512,1.0526654,0.36043957,1.0,16,0.1875,0.122021824,CA4;SLC25A10;SLC4A4
205,Purine metabolism Homo sapiens hsa00230,0.2149676,0.8434235,0.8327759,1.0,131,0.122137405,0.10049729,PDE9A;PGM2;POLR2F;ENTPD5;PDE3A;NT5M;AK8;POLR2K;AK5;POLE;PKM;POLR2L;PDE11A;PDE7B;AK1;DGUOK
206,Pyrimidine metabolism Homo sapiens hsa00240,-0.3085801,-1.0277319,0.39103556,1.0,83,0.22891566,0.15267572,NT5C;POLR2C;UPP2;POLR1B;CTPS1;UCK1;POLR3B;POLE3;POLR3K;TK1;DPYD;POLR1C;POLR1E;UMPS;DPYS;TXNRD3;PRIM2;POLR3D;POLR3F
207,Pyruvate metabolism Homo sapiens hsa00620,0.44743586,1.3201536,0.096692115,1.0,29,0.27586207,0.1387961,ALDH9A1;ACSS1;PDHA1;PKM;LDHAL6B;DLAT;LDHD;MDH2
192,Primary bile acid biosynthesis Homo sapiens hsa00120,-0.50745267,-1.1465539,0.3108108,1.0,12,0.33333334,0.24708676,CYP7B1;CYP39A1;ACOT8;HSD17B4
193,Primary immunodeficiency Homo sapiens hsa05340,-0.45889032,-1.1788962,0.2522046,1.0,22,0.18181819,0.06316336,TAP1;CD40;JAK3;CD79A
194,Prion diseases Homo sapiens hsa05020,0.31527293,0.8997731,0.62009805,1.0,23,0.3478261,0.20559637,STIP1;FYN;PRNP;PRKACA;C7;IL1A;LAMC1;ELK1
195,Progesterone-mediated oocyte maturation Homo sapiens hsa04914,-0.31052056,-1.0086459,0.4274809,1.0,70,0.22857143,0.16091442,ANAPC11;CDC23;GNAI1;ARAF;AKT3;PIK3R5;KRAS;AKT2;SPDYA;RPS6KA6;CDC25C;ADCY9;ANAPC2;CDK1;MAD2L1;MAPK9
196,Prolactin signaling pathway Homo sapiens hsa04917,-0.22326718,-0.6936035,0.9375,1.0,58,0.25862068,0.23283604,STAT3;AKT3;PIK3R5;SOCS2;KRAS;AKT2;STAT1;MAP2K1;MAP2K2;SHC3;PRL;SHC4;STAT5B;MAPK9;TNFSF11
197,Propanoate metabolism Homo sapiens hsa00640,0.3827315,1.1117182,0.3106796,1.0,28,0.14285715,0.073257625,SUCLG1;ACSS1;LDHAL6B;PCCB
198,Prostate cancer Homo sapiens hsa05215,-0.22848958,-0.76211697,0.90620273,1.0,80,0.1625,0.14354636,ARAF;E2F3;AKT3;PIK3R5;KRAS;AKT2;ERBB2;CASP9;MAP2K2;CREB1;IKBKB;NFKBIA;GSTP1
199,Proteasome Homo sapiens hsa03050,-0.35239914,-1.0397346,0.40783033,1.0,39,0.025641026,0.00029689007,PSMC5
56,Cocaine addiction Homo sapiens hsa05030,0.3001233,0.96378607,0.497006,1.0,41,0.36585367,0.26445484,NFKB1;PRKACB;ATF4;MAOA;ATF2;PDYN;GRM2;CREB3L4;RELA;CREB3L1;GRIN1;GRIA2;PRKACA;SLC18A1;MAOB
57,Collecting duct acid secretion Homo sapiens hsa04966,-0.30250177,-0.76248753,0.7728055,1.0,18,0.2777778,0.18993543,TCIRG1;ATP6V1D;ATP6V0D1;SLC12A7;ATP6V1A
58,Colorectal cancer Homo sapiens hsa05210,-0.201915,-0.62757033,0.983871,1.0,58,0.3448276,0.2910265,MAPK1;ARAF;AKT3;PIK3R5;SMAD4;KRAS;AKT2;CASP3;CASP9;DCC;APC2;CYCS;MAP2K1;RHOA;LEF1;PIK3R1;MYC;APPL1;JUN;MAPK9
59,Complement and coagulation cascades Homo sapiens hsa04610,0.2580445,0.822213,0.774026,1.0,40,0.2,0.14592147,SERPING1;PLAUR;CLU;CFI;CD55;F5;C7;F8
60,Cysteine and methionine metabolism Homo sapiens hsa00270,0.4030713,1.221686,0.1775,1.0,33,0.27272728,0.16328955,IL4I1;CTH;SRM;ENOPH1;CBS;MTR;GCLC;LDHAL6B;MDH2
61,Cytokine-cytokine receptor interaction Homo sapiens hsa04060,-0.28992414,-1.0431862,0.37447405,1.0,134,0.21641791,0.19119722,TNFRSF21;CCL28;CCR7;TNFSF13;CD40;KIT;TNFRSF9;INHBA;CSF1;IFNGR1;EPOR;CXCR2;IL2RB;CCL27;TNFRSF14;TNFSF9;EGF;CD27;FAS;BMP2;PRL;TNFRSF10D;EPO;VEGFA;CSF2RA;IL20RB;TNFRSF19;IL11;TNFSF11
62,Cytosolic DNA-sensing pathway Homo sapiens hsa04623,0.30819696,0.9546748,0.5154639,1.0,34,0.23529412,0.09648927,IL33;POLR2F;IL18;IKBKE;POLR2K;RELA;CHUK;POLR2L
63,DNA replication Homo sapiens hsa03030,-0.31704614,-0.8933218,0.61102104,1.0,32,0.40625,0.33971646,RPA2;MCM4;POLE3;PCNA;SSBP1;RFC2;POLD4;MCM5;RFC3;FEN1;MCM7;RFC5;PRIM2
48,Chemical carcinogenesis Homo sapiens hsa05204,-0.39216468,-1.1095241,0.30668843,1.0,32,0.28125,0.17984116,GSTM3;GSTO1;ALDH1A3;GSTM2;ALDH3B1;GSTM4;HSD11B1;CYP3A5;GSTP1
49,Chemokine signaling pathway Homo sapiens hsa04062,-0.35053915,-1.2344972,0.10787172,1.0,119,0.2857143,0.19119722,GSK3A;GNAI1;CCL28;RASGRP2;CCR7;LYN;AKT3;PIK3R5;KRAS;CRKL;AKT2;PAK1;RAP1B;STAT1;ELMO1;VAV3;CXCR2;GRK5;GNG2;CCL27;BCAR1;ADCY9;GNB5;JAK3;SHC3;PLCB4;IKBKB;SHC4;ADCY1;ROCK2;NFKBIA;ARRB1;FGR;STAT5B
50,Choline metabolism in cancer Homo sapiens hsa05231,-0.34190637,-1.1485269,0.21331316,1.0,84,0.14285715,0.11318934,AKT3;PIK3R5;AKT2;PLCG1;MAP2K2;PIP5K1C;SLC22A5;SLC5A7;DGKB;DGKI;DGKQ;MAPK9
51,Cholinergic synapse Homo sapiens hsa04725,-0.28855714,-0.9509916,0.55919003,1.0,85,0.24705882,0.17969272,KCNQ4;GNAI1;AKT3;KCNJ3;PIK3R5;CACNA1A;KRAS;KCNQ1;KCNQ5;ITPR3;KCNQ2;AKT2;CREB1;CACNA1B;GNG2;ADCY9;GNAO1;GNB5;PLCB4;SLC5A7;ADCY1
52,Chronic myeloid leukemia Homo sapiens hsa05220,-0.33500063,-1.0649306,0.36750787,1.0,66,0.18181819,0.10094263,CTBP1;ARAF;E2F3;AKT3;PIK3R5;CRKL;AKT2;MAP2K2;IKBKB;MECOM;NFKBIA;STAT5B
53,Circadian entrainment Homo sapiens hsa04713,-0.31109855,-1.0186758,0.42990655,1.0,72,0.2361111,0.17969272,GNAI1;KCNJ3;CACNA1G;ITPR3;RYR2;CREB1;GNG2;ADCY9;GNAO1;GNB5;GRIA4;PLCB4;CALM1;RYR1;CALM3;ADCY1;GUCY1A2
54,Circadian rhythm Homo sapiens hsa04710,0.3641756,1.0375732,0.38647342,1.0,25,0.28,0.16076598,NPAS2;PRKAG1;PRKAB1;PRKAA1;PRKAA2;PER3;BTRC
55,Citrate cycle (TCA cycle) Homo sapiens hsa00020,0.33201832,0.9335195,0.57210404,1.0,24,0.29166666,0.14109701,IDH1;SUCLG1;ACO1;PDHA1;DLAT;MDH2;OGDH
40,Calcium signaling pathway Homo sapiens hsa04020,-0.2865382,-1.0268763,0.41076487,1.0,129,0.31007752,0.25851703,CACNA1A;CACNA1G;PPP3CA;PLCD4;P2RX7;ITPR3;GRM1;SLC8A3;ERBB2;RYR2;GNAS;PLCG1;HTR4;ADCY8;ADCY3;ATP2A1;GNA15;SLC25A5;PHKB;ERBB4;ERBB3;PDE1C;CACNA1B;ORAI2;P2RX1;ADCY9;TNNC2;ORAI1;ATP2A2;PLCB4;CALM1;SLC8A2;RYR1;BDKRB1;CALM3;ADCY1;PPIF;RYR3;SPHK2;LTB4R2
41,Carbohydrate digestion and absorption Homo sapiens hsa04973,-0.24045697,-0.65785295,0.9162304,1.0,28,0.14285715,0.13998367,AKT3;PIK3R5;AKT2;SLC37A4
42,Carbon metabolism Homo sapiens hsa01200,0.28240663,1.0139351,0.43504533,1.0,83,0.19277108,0.1413939,ENO2;TKT;PSPH;IDH1;SUCLG1;ACSS1;ACO1;PDHA1;PKM;PCCB;DLAT;PFKP;TPI1;HK2;MDH2;OGDH
43,Cardiac muscle contraction Homo sapiens hsa04260,0.17755944,0.6069459,0.9944904,1.0,60,0.35,0.28427225,UQCRQ;CACNG2;TPM1;TNNC1;SLC9A6;MYH6;CYC1;UQCRC2;UQCRB;COX6A1;CACNA1D;COX6B1;COX7B2;CACNB4;ATP1A1;TPM4;COX6C;UQCRHL;ACTC1;COX6B2;UQCR10
44,Cell adhesion molecules (CAMs) Homo sapiens hsa04514,-0.23119664,-0.7764075,0.86806595,1.0,86,0.1627907,0.16306688,ITGB1;NRXN2;CLDN3;CD40;NRCAM;HLA-DMB;SDC1;CD80;PECAM1;SELPLG;GLG1;CD274;CLDN6;ITGA4
45,Cell cycle Homo sapiens hsa04110,-0.246774,-0.8506436,0.77321154,1.0,108,0.2037037,0.1624731,ANAPC11;CDC23;CDKN2D;CDK7;E2F3;MCM4;E2F5;ORC2;MYC;CCNH;CDC25C;YWHAH;SMC1B;CDC6;MCM5;ANAPC2;CDK1;MAD2L1;TFDP2;TTK;BUB3;YWHAG
46,Central carbon metabolism in cancer Homo sapiens hsa05230,0.30637202,1.0445669,0.35869566,1.0,55,0.34545454,0.21190529,NRAS;SLC2A2;IDH1;PIK3R3;FGFR3;SIRT6;PDHA1;PKM;FGFR1;PFKP;NTRK3;SLC1A5;PGAM4;HK2;FLT3;PIK3CD;PIK3CB;HIF1A;MET
47,Chagas disease (American trypanosomiasis) Homo sapiens hsa05142,-0.28225765,-0.9011695,0.6321484,1.0,70,0.21428572,0.1312254,GNAI1;AKT3;PIK3R5;AKT2;IFNGR1;GNA15;TLR4;SERPINE1;GNAO1;PPP2R2B;PLCB4;CFLAR;IKBKB;NFKBIA;MAPK9
32,Basal cell carcinoma Homo sapiens hsa05217,-0.33484936,-1.0079501,0.45984253,1.0,47,0.25531915,0.24315298,PTCH2;APC2;FZD6;LEF1;FZD10;BMP4;GLI2;WNT2B;FZD9;HHIP;BMP2;WNT7B
33,Basal transcription factors Homo sapiens hsa03022,-0.30570245,-0.8918768,0.6449912,1.0,36,0.25,0.16692644,CDK7;GTF2A1L;GTF2E2;TAF5;CCNH;ERCC2;TAF4B;GTF2B;GTF2F1
34,Base excision repair Homo sapiens hsa03410,-0.30638108,-0.8440698,0.69205296,1.0,28,0.25,0.20181103,PARP2;POLB;POLE3;PCNA;OGG1;NEIL2;FEN1
35,Bile secretion Homo sapiens hsa04976,-0.2964045,-0.89458555,0.62933755,1.0,43,0.3488372,0.30772656,SLC51A;SCTR;KCNN2;GNAS;ADCY8;ADCY3;LDLR;SLC9A1;ADCY9;SCARB1;SLCO1A2;ADCY1;HMGCR;ADCY5;ABCB1
36,Biosynthesis of amino acids Homo sapiens hsa01230,0.35041928,1.1685125,0.20654912,1.0,52,0.23076923,0.1413939,ENO2;TKT;PSPH;IDH1;CTH;ACO1;PYCR2;CBS;PKM;MTR;PFKP;TPI1
37,Biosynthesis of unsaturated fatty acids Homo sapiens hsa01040,0.41882706,1.0732027,0.3649635,1.0,16,0.3125,0.17479403,ACOX3;ELOVL2;ACAA1;ELOVL6;ACOT7
38,Bladder cancer Homo sapiens hsa05219,-0.36197796,-1.0014448,0.45410627,1.0,31,0.32258064,0.17716916,MMP9;DAPK2;ARAF;E2F3;KRAS;ERBB2;MAP2K2;MYC;EGF;VEGFA
39,Butanoate metabolism Homo sapiens hsa00650,-0.23195219,-0.60723066,0.93816257,1.0,21,0.52380955,0.39679357,ECHS1;HMGCLL1;AACS;GAD1;HADH;ABAT;HMGCS1;HMGCS2;L2HGDH;HMGCL;EHHADH
257,Type II diabetes mellitus Homo sapiens hsa04930,-0.2279475,-0.6504289,0.9479866,1.0,35,0.2,0.1697469,PIK3R5;CACNA1A;CACNA1G;PRKCE;CACNA1B;IKBKB;MAPK9
258,Tyrosine metabolism Homo sapiens hsa00350,-0.32613042,-0.82301396,0.6993243,1.0,19,0.2631579,0.21613598,GSTZ1;FAHD1;ALDH1A3;TPO;ALDH3B1
259,Ubiquitin mediated proteolysis Homo sapiens hsa04120,-0.18164666,-0.63860536,0.99707174,1.0,114,0.13157895,0.16611,ANAPC11;CDC23;FBXO4;ITCH;UBA3;NEDD4;PRPF19;RNF7;RHOBTB2;BIRC3;SMURF2;ANAPC2;CUL2;PIAS3;TRIP12
260,VEGF signaling pathway Homo sapiens hsa04370,0.25260714,0.86709964,0.7324324,1.0,50,0.2,0.15119126,PLA2G4A;PIK3R3;PRKCB;PTK2;NOS3;RAC2;NFATC2;PLCG2;CDC42;PIK3CB
261,"Valine, leucine and isoleucine degradation Homo sapiens hsa00280",-0.23167884,-0.69939643,0.9191419,1.0,42,0.0952381,0.108513325,PCCA;DLD;ALDH6A1;ACADSB
262,Vascular smooth muscle contraction Homo sapiens hsa04270,-0.22455174,-0.74274814,0.9191291,1.0,79,0.35443038,0.30876568,MAPK1;MYH11;ARAF;PLA2G4F;ITPR3;PRKCE;GNAS;PLA2G4C;MAP2K1;RHOA;ADCY8;ADCY3;MAP2K2;ARHGEF11;GNA13;ADCY9;KCNMB2;ITPR2;PLCB4;CALM1;CALM2;CALM3;RAMP2;ADCY1;MYL6;ROCK2;ADCY5;GUCY1A2
263,Vasopressin-regulated water reabsorption Homo sapiens hsa04962,-0.26384676,-0.758453,0.8283333,1.0,36,0.33333334,0.26378682,AQP3;DYNLL2;RAB5B;GNAS;ADCY3;DCTN6;CREB1;DYNC1I1;ADCY9;CREB3;ARHGDIG;DYNC2LI1
264,Vibrio cholerae infection Homo sapiens hsa05110,-0.25980714,-0.75907,0.8347107,1.0,40,0.275,0.18993543,TCIRG1;SLC12A2;ACTG1;ATP6V0B;KCNQ1;PLCG1;ATP6V1D;ATP6V0D1;ADCY9;ATP6V1A;KDELR3
265,Viral carcinogenesis Homo sapiens hsa05203,0.24825376,0.96992755,0.5065789,1.0,138,0.2826087,0.2152453,NRAS;YWHAB;NFKB1;GSN;DDB1;RBL2;ACTN4;PIK3R3;GTF2H1;ATF4;CCNA2;STAT5A;TRAF2;PSMC1;ATF2;MAD1L1;CDK6;CCND2;HPN;IRF3;CREB3L4;CDC20;RELA;HDAC6;PKM;CCNE1;HDAC5;PRKACA;RASA2;HDAC1;UBE3A;CASP8;CHEK1;GTF2A1;RBPJ;CDC42;YWHAE;PIK3CD;PIK3CB
266,Viral myocarditis Homo sapiens hsa05416,0.34104532,1.0408173,0.3645084,1.0,36,0.1388889,0.06962072,FYN;CD55;ABL2;RAC2;CASP8
267,Vitamin digestion and absorption Homo sapiens hsa04977,0.32379833,0.8549972,0.64320385,1.0,17,0.4117647,0.17895049,SLC46A1;SLC19A3;SLC5A6;PLB1;SLC23A1;ABCC1;CUBN
268,Wnt signaling pathway Homo sapiens hsa04310,0.19724591,0.76865757,0.9813084,1.0,121,0.17355372,0.17887627,DAAM1;PRICKLE1;FZD2;PRKCB;PPP3CC;SFRP2;CCND2;VANGL1;NKD2;NLK;WNT3;CSNK2A2;RAC2;NFATC2;DVL3;PRKACA;SENP2;FZD5;PRICKLE2;CHD8;BTRC
269,alpha-Linolenic acid metabolism Homo sapiens hsa00592,0.40045458,1.0035285,0.4543379,1.0,15,0.26666668,0.1562384,ACOX3;PLA2G4A;ACAA1;PLB1
270,beta-Alanine metabolism Homo sapiens hsa00410,-0.37010038,-1.0183944,0.41402337,1.0,27,0.2962963,0.17160246,GAD1;DPYD;ALDH1A3;SMOX;ALDH3B1;DPYS;MLYCD;ALDH6A1
271,cAMP signaling pathway Homo sapiens hsa04024,0.17508514,0.7008342,0.9966216,1.0,144,0.15277778,0.1624731,CNGA1;ACOX3;RRAS;GABBR2;PDE3A;PIK3R3;RRAS2;CACNA1D;PPP1R12A;MYL9;PDE4C;CREB3L4;RELA;GRIN1;GRIA2;BRAF;RAC2;SOX9;ADCYAP1R1;ADRB2;PIK3CB;PLD2
272,cGMP-PKG signaling pathway Homo sapiens hsa04022,-0.22516389,-0.8010005,0.859882,1.0,128,0.2109375,0.20054924,PDE5A;GNAI1;AKT3;PIK3R5;TRPC6;ITPR3;AKT2;ADORA1;SLC8A3;PRKCE;NFATC1;MEF2D;ATP2A1;MAP2K2;CREB1;GNA13;ADCY9;KCNMB2;PLCB4;CALM1;SLC8A2;CALM3;PDE3B;ADCY1;PPIF;ROCK2;GUCY1A2
273,mRNA surveillance pathway Homo sapiens hsa03015,-0.29563946,-0.9591917,0.5282714,1.0,72,0.20833333,0.19320121,PAPOLA;HBS1L;PABPC4;PPP2R5E;CPSF6;SMG1;SAP18;PCF11;SMG5;PPP2R2A;PPP2R2B;MSI1;SMG6;CSTF1;SMG7
274,mTOR signaling pathway Homo sapiens hsa04150,-0.22375657,-0.6789915,0.94505495,1.0,49,0.1632653,0.15660952,AKT3;PIK3R5;STRADA;AKT2;MLST8;RPS6KA6;IKBKB;VEGFA
275,p53 signaling pathway Homo sapiens hsa04115,0.40538502,1.3826525,0.059125964,1.0,54,0.2037037,0.119572476,SESN2;GORAB;CCNB1;CDK6;CCND2;MDM4;ATM;CCNE1;SFN;CASP8;THBS1
0,2-Oxocarboxylic acid metabolism Homo sapiens hsa01210,-0.26069504,-0.58045805,0.94219655,1.0,11,0.36363637,0.22660135,ACY1;BCAT1;CS;GPT
