,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
6964,Msmo1,65.16352516687472,0.8088080744464304,0.0888192160019148,9.10622848133442,8.529558492642741e-20,6.108309538056359e-19,True
6968,Apela,10.114683909323531,-3.722755630884686,0.3744265210162744,-9.942553269945526,2.717703395421814e-23,2.247148793339796e-22,True
6971,Tma16,1444.3755893018017,0.5707322181712313,0.0224460027574665,25.42689780172019,1.2717292276658624e-142,9.266666972258584e-141,True
6984,Zfp868,155.47565762853725,0.7407965017424543,0.0575997065006984,12.86111591095472,7.449340984898185e-38,1.0044261768997646e-36,True
6998,Sugp1,92.5221097579212,0.6932892821161349,0.0744967818864841,9.30629840054766,1.3236505341186248e-20,9.816794122420065e-20,True
7002,Nr2c2ap,31.72756427834992,0.7128114740911232,0.1193956847104531,5.970161114447014,2.370194111297008e-09,9.498156420339616e-09,True
7003,Borcs8,28.28145269063497,-0.8712770225509421,0.1526302168606796,-5.70841764148341,1.1403133242140664e-08,4.3417808434259945e-08,True
7011,Cope,10.386955200503936,-0.6923943082553411,0.209741292385618,-3.301182615878735,0.0009627819508215,0.0021186775834865,True
7012,Upf1,10.937058992537336,1.3497761069305396,0.2169126247324047,6.222671956487998,4.88758624771599e-10,2.050230470138096e-09,True
7013,Comp,23.931165203866016,-0.5083103042624576,0.156464037877593,-3.248735691329437,0.0011591913249693,0.0025220126761712,True
7029,Gm3336,332.098436096876,-1.0422574005250196,0.0443477763970514,-23.501908893775244,3.8994876081145125e-122,2.2140986782696947e-120,True
7032,Mpv17l2,572.2017644145478,-1.5101229609173246,0.0486672869530089,-31.02952836420559,2.1551769195435115e-211,2.9912487276965815e-209,True
7033,Ifi30,72.79103021915623,-0.5591159170892297,0.079085802411116,-7.069738183634363,1.5522628478895504e-12,7.694436701783576e-12,True
7035,2010320M18Rik,38.24927053974215,0.6307706187121712,0.1087516888546322,5.800099523560673,6.627557294559143e-09,2.5727574243562773e-08,True
7045,Gm35256,66.00562763741608,0.5648863816803281,0.0826237263584254,6.836854334429624,8.095097673619073e-12,3.864784824358459e-11,True
7048,Use1,43.861111878528135,-0.5872049287398724,0.1019920421668535,-5.757360243647604,8.543945218101845e-09,3.283157854848716e-08,True
7051,Babam1,88.25523681182023,-0.7510811636677399,0.1035906147550137,-7.250475011119554,4.1531250046316273e-13,2.13240898652372e-12,True
7053,Abhd8,273.42389865844643,1.0548316819908332,0.0461375743413527,22.86274684027754,1.09142581718248e-115,5.697568564443944e-114,True
7061,Pgls,43.45936701406114,-0.5862778235531583,0.1089345326011795,-5.381928113645845,7.369219561811741e-08,2.615115902941634e-07,True
7067,Zfp709,100.84944797271282,-0.8839029213292346,0.0707735085253522,-12.48917765624981,8.553313899566e-36,1.0730297953774047e-34,True
7068,Zfp882,820.9951726542304,1.4287276513131788,0.0384422335481566,37.165573366682985,2.4568482962790464e-302,6.819898889734595e-300,True
7069,Zfp961,27.181718096249146,1.0111779365818847,0.1513674777272701,6.680285301468776,2.3847752137131677e-11,1.1041818622561787e-10,True
7071,Gm26586,86.18413520097506,-1.4799089032187314,0.118638146036154,-12.474140507621728,1.0331496159689892e-35,1.2933228692960406e-34,True
7073,Rab8a,68.84535308379326,-1.7369585085921997,0.1556057091520186,-11.16256285233906,6.217298809786258e-29,6.380758309010686e-28,True
7080,1700030K09Rik,66.39861573445808,0.657101542312117,0.08229585235883,7.984625269412046,1.409498216442687e-15,8.200034866649937e-15,True
7082,Slc35e1,35.528825408206146,1.2973446646178417,0.1247895765553013,10.396258248724124,2.5786083290493554e-25,2.323271636188312e-24,True
7086,Tmem38a,34.02338632763643,0.6988690363053833,0.1204299845440819,5.803114888299024,6.509415616174942e-09,2.530265843424481e-08,True
7097,Iqcm,24.535578173105907,-1.3797905590860295,0.1497703597998274,-9.212707780966545,3.179998124410546e-20,2.326853857727684e-19,True
7101,Gm45285,33.55314847868925,1.1707730723958012,0.1291706094943713,9.063772920006372,1.2601459385428973e-19,8.947394305009414e-19,True
7104,Tmem184c,111.94054825782732,-0.5486836494912808,0.0673540800520282,-8.146257050314478,3.7536177886256037e-16,2.2472875004274067e-15,True
7105,4933431K23Rik,103.23826824841473,-0.6363366806199544,0.0688058016017349,-9.248299791683683,2.2809182821783598e-20,1.6788172945595604e-19,True
7110,Zfp827,17.13637654886926,1.280643962891308,0.1927184665738241,6.645154383276163,3.0289941823459564e-11,1.3921111128151325e-10,True
7111,Mmaa,90.87891886389605,-0.9985836250864356,0.0781545512180025,-12.777037415274874,2.203023065001948e-37,2.916462328596069e-36,True
7112,Gm4890,32.33700160634516,1.093578419948375,0.1360735812886647,8.036669642937314,9.231311343303114e-16,5.410092921303112e-15,True
7116,Gm45435,119.12058353194357,-0.5322463766713842,0.0656237101065017,-8.110580395524618,5.037854243151333e-16,2.9946293339303374e-15,True
7118,Smarca5,1572.6782986216283,-0.7001433067965113,0.0233137607352374,-30.031332771562813,3.8275926043826376e-198,4.55353329696895e-196,True
7121,Gm9725,249.62670129998085,-1.5376737851637965,0.0607184136069584,-25.32466996119899,1.709020182474977e-141,1.2299318909926913e-139,True
7130,D830024N08Rik,25.09885419186769,0.5046119842253382,0.1461351744421166,3.4530494533690264,0.0005542873763385,0.001266777004366,True
7136,Gm10644,124.88287096818677,-0.7769733311383935,0.0724295020406743,-10.727304609964971,7.577421113122101e-27,7.257061359599087e-26,True
7137,Asf1b,52.23534956613869,-4.881621056751177,0.2382852490283617,-20.48645930311089,2.8433476471808907e-93,1.1049880811977648e-91,True
7139,Samd1,115.22075545227266,-1.7688543407876434,0.0754144175478576,-23.455121690294,1.1720328776088383e-121,6.611777730201086e-120,True
7144,C330011M18Rik,26.175415905632587,-2.1969979605821437,0.1639065386134937,-13.40396776825884,5.731517085274025e-41,8.352730898939348e-40,True
7147,Podnl1,48.94241326686544,-0.514448969489751,0.0981429616241206,-5.241832536703424,1.5898963375433373e-07,5.477562480488156e-07,True
