,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1507,Eif2ak4,198.8944332840039,-6.022757686496563,0.1745521701897279,-34.50405503380554,6.973351606280661e-261,1.4517853915551928e-258
1527,Chac1,20.13212962148289,-1.7071241424396963,0.1876517286605052,-9.09730037994045,9.260496170353984e-20,6.615504780520854e-19
1533,Ndufaf1,25.18444387056665,-1.8575756558160648,0.1856659809259638,-10.004932764483076,1.4499014694990888e-23,1.2155262175743081e-22
1536,Rpap1,900.3424692405055,-0.5611887013250746,0.0456719198229651,-12.28739022796437,1.0586894809747502e-34,1.2884037330053189e-33
1550,Stard9,134.29121840807903,-0.5696955054954306,0.067512228122984,-8.438404735474604,3.2169799891162155e-17,2.0420524881910847e-16
1553,AV039307,42.88310062650313,-0.6037718478377886,0.1043286924819908,-5.78720803907335,7.1565924515025884e-09,2.7670680696855466e-08
1563,Serf2,12.019432317663794,-1.015982979700264,0.2105205173114341,-4.826052076421923,1.3926610720965485e-06,4.369367927668539e-06
1570,Eif3j1,22.47312598950524,-0.7332774980805916,0.1568159395064317,-4.67603931327731,2.9246856245300123e-06,8.87504810025696e-06
1581,AA467197,171.76850679754787,-1.700967124566142,0.0628254494147774,-27.07449195207905,1.966784109235404e-161,1.7027287377380566e-159
1583,Bloc1s6,482.5314110244811,-0.7028082406484936,0.0327958726520937,-21.42977709738196,7.051692782508312e-102,3.0078049605001307e-100
1589,Dut,14.132475925662549,-0.7661889647218388,0.191801067893433,-3.994706458816708,6.477445554045956e-05,0.000168442480073
1592,Shc4,20.13775845272265,-0.7046042279588993,0.1548564249765033,-4.550048395252635,5.363357874368788e-06,1.580094381855818e-05
1597,Fam227b,59.565478320647145,-0.9687924984888924,0.099597988365622,-9.727028772232588,2.312488956930828e-22,1.843245527748693e-21
1606,Sppl2a,25.091843345375707,-1.473402471575506,0.1482866254883413,-9.936179117457549,2.8972764841461066e-23,2.3922365984299865e-22
1634,Zc3h6,31.713950189604866,-0.954925988841965,0.1236759675146868,-7.721192791384994,1.1524608244248607e-14,6.383983179455803e-14
1635,Gm14022,80.58150848002428,-1.6318955402430226,0.1188462716290131,-13.731146277243738,6.6079710826452e-43,1.0101415934728956e-41
1637,Polr1b,109.82373361344524,-0.8538000732040921,0.067524802713426,-12.644243876248016,1.2037701415312198e-36,1.5422367937800713e-35
1665,A730017L22Rik,37.8223408184743,-1.2417769314739528,0.1180874177604545,-10.515742955722438,7.310234556775629e-26,6.710833697054708e-25
1668,Adam33,22.126098136725407,-0.6482942278534757,0.1572076733952993,-4.123807787825579,3.726599124919285e-05,9.96647277819062e-05
1670,1700037H04Rik,77.75591466440845,-0.7589000836313621,0.0823099840880629,-9.22002466698839,2.9703187886237873e-20,2.1761598230185503e-19
1678,Smox,89.40566801101296,-0.5003910095823322,0.0706654176332088,-7.081130011565598,1.4298367639256977e-12,7.107727495034849e-12
1696,Tmx4,171.34282223335364,-0.508067209455562,0.0541937757224031,-9.375010371265423,6.916896919569022e-21,5.1915319025503463e-20
1703,Pak7,71.51367183685086,-1.114224446563439,0.0832784837058669,-13.379499685642603,7.968191697507251e-41,1.1525867361952588e-39
1707,Jag1,33.51704447290808,-0.5795254809897834,0.1160862434833323,-4.992197728174327,5.969609468755325e-07,1.9415385975375323e-06
1725,Gm5535,62.12777520254176,-1.5974035655357015,0.0957027957114867,-16.691294686430705,1.5164623484328705e-62,3.5597172549522205e-61
1727,Mgme1,129.0480737789994,-0.7223142779492826,0.0621584294481348,-11.62053617445375,3.2409584384217835e-31,3.560168415271366e-30
1736,Slc24a3,206.41920055797536,-0.5065090353250112,0.0478205500650676,-10.591869701118515,3.250338890614696e-26,3.0445595350331983e-25
1737,Rin2,19.859799803059826,-3.943651207311755,0.3158288308326544,-12.486672597035144,8.826864850814638e-36,1.1065534947028414e-34
1748,Napb,21.37292805875812,-0.6620649785798137,0.1528597258200159,-4.331193026993645,1.483035978551245e-05,4.1649804388797454e-05
1749,Cst3,19.091594362773943,-1.085525500608419,0.1675449167664724,-6.479011846843713,9.232525554793708e-11,4.087554605119807e-10
