,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
179,Pathways in cancer Homo sapiens hsa05200,0.25070918,0.97792715,0.5013405,1.0,289,0.29411766,0.24751887,STAT5B;CASP8;RASSF5;CYCS;SKP2;RUNX1T1;AKT2;RALGDS;GNG7;CDKN1A;ADCY2;ITGA3;CCND1;CXCR4;MAPK10;FGF14;CBL;RASSF1;KRAS;MSH3;IGF1;FZD1;BMP2;CTBP2;BIRC2;NCOA4;LAMB3;TRAF3;STAT3;HHIP;RASGRP1;MMP9;VEGFA;FZD5;ARHGEF11;GLI3;RARB;CTNNB1;MAX;CDC42;WNT7B;CSF1R;ERBB2;EGLN2;WNT2B;IKBKB;WNT11;HSP90B1;FGF5;STAT5A;CRKL;AKT3;RAC1;CEBPA;PLCG1;EPAS1;GNB2;E2F3;TGFBR2;GNAI2;EGF;GNAI1;MSH2;SMAD3;NRAS;FGF2;GLI2;GSTP1;TGFB2;GSK3B;BRAF;PGF;LAMA4;PPARD;FOS;MMP2;CDK2;DAPK1;LAMB2;FGF8;ROCK2;SMO;LAMC3;RXRG;RALA
180,Pentose and glucuronate interconversions Homo sapiens hsa00040,-0.33408755,-0.8181932,0.6960168,1.0,13,0.30769232,0.21095937,UGP2;AKR1A1;DHDH;ALDH1B1
181,Pentose phosphate pathway Homo sapiens hsa00030,0.4069534,1.0704371,0.35740742,1.0,23,0.2173913,0.115616255,H6PD;RPIA;PRPS1;PFKP;DERA
182,Peroxisome Homo sapiens hsa04146,0.31865266,1.0416751,0.37458193,1.0,70,0.2857143,0.2107049,ACAA1;PEX14;GSTK1;PEX2;PEX10;CROT;ACSL1;PEX1;PHYH;PEX19;MPV17;PEX26;ABCD1;HSD17B4;PEX7;MLYCD;MPV17L2;PEX12;EPHX2;BAAT
183,Pertussis Homo sapiens hsa05133,-0.2628954,-0.8360993,0.7415459,1.0,41,0.19512194,0.18008313,TLR4;CFL1;IL1A;C1S;RHOA;SERPING1;LY96;MYD88
168,Other types of O-glycan biosynthesis Homo sapiens hsa00514,0.28668705,0.75759035,0.79427546,1.0,23,0.13043478,0.0775299,POGLUT1;B4GALT2;ST3GAL3
169,Ovarian steroidogenesis Homo sapiens hsa04913,-0.27265376,-0.81458026,0.76076555,1.0,30,0.23333333,0.12842481,CYP1B1;LDLR;PLA2G4E;HSD17B1;PLA2G4A;GDF9;IGF1R
170,Oxidative phosphorylation Homo sapiens hsa00190,-0.2704625,-0.97060645,0.5104712,1.0,80,0.175,0.13784036,ATP6V1E1;NDUFA13;COX7B;COX10;UQCR10;LHPP;COX6C;NDUFB1;ATP6V0A4;NDUFS7;NDUFS1;UQCR11;ATP6V0D1;COX6A1
171,Oxytocin signaling pathway Homo sapiens hsa04921,-0.22385217,-0.8432478,0.8304598,1.0,108,0.2685185,0.23004496,KCNJ3;CAMKK2;NOS3;CD38;PLA2G4E;PIK3R1;PPP1R12B;PPP3CB;PRKAB2;PPP1CB;CAMK1D;MAP2K2;CACNG7;CACNG4;PLCB4;PLA2G4A;GNAO1;RHOA;CAMK1G;RCAN1;PRKAG1;CACNA2D3;KCNJ14;CAMK2B;MYL9;PIK3CB;KCNJ6;CAMK4;CACNA1D
172,PI3K-Akt signaling pathway Homo sapiens hsa04151,0.2654647,1.0066105,0.4346591,1.0,234,0.17521368,0.14233607,PPP2R5B;CDC37;THBS1;AKT2;GNG7;CDKN1A;FGF14;INSR;TEK;PPP2R2C;TNC;LAMB3;PPP2R3C;VEGFA;PKN1;CREB3;EPOR;ITGA10;PHLPP2;DDIT4;BRCA1;IKBKB;HSP90B1;FGF5;AKT3;RAC1;PRL;GNB2;RBL2;SPP1;ITGB3;PPP2R2B;FGF2;MYB;GSK3B;PGF;LAMA4;CDK2;KDR;FGF8;BCL2L11
173,PPAR signaling pathway Homo sapiens hsa03320,0.23834278,0.6956349,0.9039735,1.0,37,0.16216215,0.12647383,ACAA1;ACADL;ACSL1;OLR1;ANGPTL4;RXRG
