,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
177,Pantothenate and CoA biosynthesis Homo sapiens hsa00770,-0.32064167,-0.77945703,0.7412354,0.9991990314735161,13,0.15384616,0.035085067,PPCS;DPYD
178,Parkinson's disease Homo sapiens hsa05012,0.2346241,0.9360638,0.59310347,0.9991990314735161,93,0.15053764,0.09542533,NDUFA8;NDUFB6;NDUFB4;SLC25A5;UQCRB;GNAL;COX6C;NDUFB11;COX7A1;CYC1;SNCAIP;NDUFS6;UQCRQ;NDUFS2
179,Pathogenic Escherichia coli infection Homo sapiens hsa05130,-0.29178673,-0.91947985,0.58428806,0.9991990314735161,45,0.37777779,0.22381853,ARPC3;TUBA4A;ARHGEF2;NCK2;YWHAZ;CTTN;ARPC5;NCK1;ARPC1B;TUBA1B;TUBB6;NCL;TUBB2B;TLR4;ARPC5L;ACTB;TLR5
132,Linoleic acid metabolism Homo sapiens hsa00591,-0.36197937,-0.87133074,0.6218058,0.9991990314735161,14,0.5,0.29655954,PLA2G1B;PLA2G10;PLA2G6;PLA2G12A;PLA2G4B;PLA2G4E;PLA2G4C
133,Long-term depression Homo sapiens hsa04730,-0.25279126,-0.79688287,0.7977883,0.9991990314735161,45,0.17777778,0.16937618,ARAF;IGF1R;PLA2G4E;GNA12;ITPR2;MAP2K2;PLA2G4C;NRAS
134,Long-term potentiation Homo sapiens hsa04720,-0.250274,-0.79490745,0.80030257,0.9991990314735161,51,0.1764706,0.15228733,ARAF;PPP1CB;CACNA1C;GRIN2D;ITPR2;MAP2K2;CALM2;NRAS;RPS6KA6
135,Longevity regulating pathway - mammal Homo sapiens hsa04211,-0.34385145,-1.1879796,0.1779661,0.9991990314735161,81,0.17283951,0.11047259,PRKAA2;SESN2;RPTOR;IRS2;RELA;CAMKK2;AKT3;CREB3L3;ADCY7;EIF4E;PIK3CD;NRAS;ADCY3;EIF4EBP1
184,Pertussis Homo sapiens hsa05133,0.28367484,0.99012965,0.47297296,0.9991990314735161,43,0.18604651,0.12438563,CALM3;MYD88;MAPK12;IL1A;C2;TIRAP;GNAI1;CXCL6
185,Phagosome Homo sapiens hsa04145,-0.2734521,-0.97073513,0.47807017,0.9991990314735161,94,0.22340426,0.18298677,RAB5B;VAMP3;TUBA4A;MRC2;ATP6V0B;HGS;STX12;SEC61B;STX7;CYBA;FCGR2C;RAB5C;TUBA1B;SEC61A2;DYNC1I1;ATP6V0A4;ATP6V1G1;TUBB2B;ATP6V1E1;TLR4;ACTB
186,Phenylalanine metabolism Homo sapiens hsa00360,0.6114595,1.3687217,0.116740085,0.9991990314735161,8,0.5,0.28453687,ALDH3B2;AOC2;MAOA;MAOB
187,Phosphatidylinositol signaling system Homo sapiens hsa04070,0.30434582,1.1764005,0.1497006,0.9991990314735161,75,0.14666666,0.066918716,MTMR2;CALM3;PLCD4;ITPK1;ITPR3;PIK3C2B;PLCB4;PIK3R5;SYNJ1;IMPA2;DGKB
50,Choline metabolism in cancer Homo sapiens hsa05231,-0.19625625,-0.68851006,0.9527326,0.9991990314735161,83,0.10843374,0.113799624,AKT3;MAP2K2;FOS;PIK3CD;NRAS;PLD2;GPCPD1;DGKZ;EIF4EBP1
141,Maturity onset diabetes of the young Homo sapiens hsa04950,0.38959882,1.088095,0.34411085,0.9991990314735161,17,0.11764706,0.003931947,PAX6;HNF1B
142,Measles Homo sapiens hsa05162,-0.27539504,-0.9621038,0.5060241,0.9991990314735161,83,0.22891566,0.15969755,CCND1;CCNE1;STAT3;RELA;TRAF6;AKT3;IFNGR1;EIF2AK3;CDK2;IRF3;CDKN1B;CDK6;IFIH1;PIK3CD;TLR4;TBK1;TYK2;TNFAIP3;CCNE2
143,Melanogenesis Homo sapiens hsa04916,-0.20319457,-0.7012066,0.95028406,0.9991990314735161,82,0.14634146,0.14245747,FZD6;DVL1;KITLG;CREB3L3;MAP2K2;ADCY7;CALM2;NRAS;ADCY3;EDN1;FZD10;WNT16
128,Jak-STAT signaling pathway Homo sapiens hsa04630,0.21795356,0.89409727,0.7303754,0.9991990314735161,98,0.23469388,0.19258979,SOCS4;IL11RA;LIF;SOCS2;CNTFR;PIAS4;CSF3R;IL12RB1;PRL;JAK3;MYC;JAK1;SOCS7;IL11;PIK3R5;IL20RB;LIFR;SOS2;PRLR;STAT5B;AKT2;STAT1;IFNAR1
129,Legionellosis Homo sapiens hsa05134,0.22651652,0.7425131,0.8691099,0.9991990314735161,33,0.15151516,0.102457464,MYD88;HSPA1L;NFKBIA;TLR2;NLRC4
130,Leishmaniasis Homo sapiens hsa05140,0.2650104,0.90181243,0.64480877,0.9991990314735161,44,0.22727273,0.12778828,HLA-DMA;TGFB2;MYD88;MAPK12;IL1A;NFKBIA;MARCKSL1;JAK1;TLR2;STAT1
131,Leukocyte transendothelial migration Homo sapiens hsa04670,0.24588323,0.9674314,0.5535714,0.9991990314735161,83,0.24096386,0.18442345,CLDN23;ACTG1;RAP1B;CLDN6;ACTN2;MAPK12;CTNNB1;OCLN;PLCG1;ROCK2;ARHGAP5;CLDN9;CLDN3;MYL9;PIK3R5;ARHGAP35;GNAI1;MYL12A;VAV3;MYL2
147,Mineral absorption Homo sapiens hsa04978,-0.30555826,-0.9106318,0.5779221,0.9991990314735161,33,0.15151516,0.08340265,FTL;MT1F;HMOX2;FTH1;ATOX1
148,Mismatch repair Homo sapiens hsa03430,-0.46821174,-1.2100865,0.2393321,0.9991990314735161,20,0.45,0.19795841,PMS2;PCNA;POLD1;RFC5;RFC3;RPA1;RFC4;MLH3;MLH1
149,Morphine addiction Homo sapiens hsa05032,0.30346856,1.1685432,0.1682243,0.9991990314735161,72,0.29166666,0.16982986,PDE11A;GABRA3;GABRA1;GNB5;GABRA2;GABRR2;GNG2;ADCY9;ADCY1;KCNJ9;GNG10;GNG7;GABRG2;ADORA1;CACNA1A;GNAI1;ADCY4;GNB3;PDE3A;GNG3;GNG11
151,N-Glycan biosynthesis Homo sapiens hsa00510,-0.27037576,-0.8413782,0.69952303,0.9991990314735161,43,0.1627907,0.10533081,STT3A;GANAB;MGAT5;ALG6;RPN1;B4GALT3;MAN2A1
136,Longevity regulating pathway - multiple species Homo sapiens hsa04213,-0.3038106,-0.98692167,0.45468053,0.9991990314735161,54,0.16666667,0.12975426,PRKAA2;RPTOR;IRS2;IGF1R;AKT3;ADCY7;PIK3CD;NRAS;ADCY3
137,Lysine degradation Homo sapiens hsa00310,0.23440203,0.780204,0.82222223,0.9991990314735161,36,0.16666667,0.12514177,SETD1B;ALDH1B1;PLOD2;KMT2B;HYKK;OGDH
138,Lysosome Homo sapiens hsa04142,-0.3574024,-1.2821428,0.10511363,0.9991990314735161,99,0.21212122,0.1516068,PLA2G15;CTSW;SCARB2;HGSNAT;NPC1;CTSO;AP4M1;FUCA1;ATP6V0B;GAA;CTSZ;CLTA;CD164;ABCB9;CTNS;GNPTG;ATP6V0A4;AP4S1;PPT2;ACP5;AP1M2
139,MAPK signaling pathway Homo sapiens hsa04010,0.22625467,1.0135517,0.37554586,0.9991990314735161,209,0.15789473,0.12778828,PDGFB;TGFBR1;RAP1B;PPM1B;MAP3K11;TGFB2;FGFR4;MAPK12;MAP2K5;IL1A;KRAS;MAPT;FGFR1;MYC;MAP3K5;MAP3K2;DUSP10;HSPA1L;CRKL;FAS;DUSP1;PTPN5;CACNA1A;NF1;CDC25B;MAPKAPK3;PTPRR;FGF8;STK4;RASGRF1;AKT2;CACNB2;CACNA1H
36,Biosynthesis of amino acids Homo sapiens hsa01230,-0.4189561,-1.3286792,0.086419754,0.9991990314735161,49,0.3469388,0.2620794,CBS;ACO2;ALDOC;ASL;ALDOA;GAPDH;MTR;ARG2;PKLR;TKTL1;ACO1;CTH;ENO2;PYCR1;CS;MAT2B;PFKP
270,beta-Alanine metabolism Homo sapiens hsa00410,-0.39190805,-1.1104506,0.29697987,0.9991990314735161,27,0.2962963,0.18782608,CNDP1;ABAT;CNDP2;HADHA;ALDH9A1;SMOX;HIBCH;DPYD
271,cAMP signaling pathway Homo sapiens hsa04024,-0.24053001,-0.9153704,0.6604278,0.9991990314735161,146,0.21917808,0.2083932,TIAM1;GRIA4;PDE4C;PPP1CB;PDE4A;CFTR;PLCE1;RELA;ATP1B1;AKT3;CACNA1C;CREB3L3;PPP1R12A;RRAS2;ORAI1;GRIN2D;MAP2K2;ADCY7;ATP1A1;CREB5;FOS;CALM2;CNGB1;ADCY10;PIK3CD;ADCY3;PLD2;HCN2;NPY;CREB3L4;PAK1;ATP1B2
272,cGMP-PKG signaling pathway Homo sapiens hsa04022,0.2011372,0.85773796,0.82129276,0.9991990314735161,131,0.1908397,0.1520605,SLC25A5;PPP3CC;PPP1CA;CALM3;ADCY9;KCNMB2;ITPR3;MYLK;ROCK2;PLCB4;ADCY1;NOS3;MEF2B;MYLK3;MYL9;PIK3R5;GATA4;ADORA1;GNAI1;ADCY4;PDE3A;ATP2A1;ATP1B4;NFATC2;AKT2
273,mRNA surveillance pathway Homo sapiens hsa03015,0.2400075,0.9207748,0.64723927,0.9991990314735161,74,0.2027027,0.15153119,PABPC5;GSPT2;PPP2CA;PPP2R2B;PPP1CA;PCF11;ETF1;RNGTT;NCBP2;PPP2R5D;CPSF2;MAGOH;SMG5;NCBP1;PPP2CB
274,mTOR signaling pathway Homo sapiens hsa04150,-0.319917,-1.0298387,0.43015873,0.9991990314735161,50,0.2,0.10850662,PRKAA2;RRAGB;RPTOR;AKT3;MLST8;CAB39;EIF4E;PIK3CD;RPS6KA6;EIF4EBP1
259,Ubiquitin mediated proteolysis Homo sapiens hsa04120,0.2176081,0.9036411,0.7269373,0.9991990314735161,115,0.19130434,0.16287334,UBE2E2;SMURF2;CUL5;FBXO4;BIRC3;CBLB;PIAS4;RNF7;UBE2S;ANAPC4;ANAPC2;CDC20;SKP2;WWP1;SIAH1;ANAPC11;FBXW11;RHOBTB1;SAE1;UBE2A;AIRE;RHOBTB2
