,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
9212,22707,RA_7d,Snap91,1.1085827,0.1818972,0.2678480230585581,0.34275588504896076,0.08458493779484456
9213,22339,RA_7d,Tgfb2,1.3066143,0.18178439,0.19161154595351926,0.25795655063516076,0.10697165028335306
9214,23406,RA_7d,Phyh,0.7337723,0.18159153,0.4632410414654077,0.5415395435170937,0.048370502998293936
9215,23356,RA_7d,Sprtn,0.7687134,0.18144804,0.44222536423071357,0.5206099909838826,0.05143825221480739
9216,23766,RA_7d,Chaf1a,0.52870905,0.18138196,0.5971130093185777,0.6666201887363852,0.03194526896990927
9217,22671,RA_7d,Arpc3,1.1324463,0.18132804,0.2576889641078224,0.33164371422930156,0.08691564999861949
9218,22733,RA_7d,Crtc1,1.1001668,0.18122682,0.27149556334999053,0.3464681251089296,0.08342535870956677
9219,22323,RA_7d,Rem1,1.314826,0.181196,0.18883968839836784,0.2548605062367881,0.10757560716947055
9220,20592,RA_7d,Orc2,2.244389,0.18115993,0.025001869458015635,0.04341302281508907,0.24680865851253003
9221,23883,RA_7d,Zfp113,0.4489698,0.18115367,0.6535478166032664,0.7183633014711638,0.02602378666155552
9222,24029,RA_7d,4932412D23Rik,0.36846128,0.18097278,0.7125992393670018,0.768474711959047,0.020697933250951855
9223,24015,RA_7d,Ccdc88a,0.37734118,0.1808742,0.7059916500960621,0.7629081947427865,0.02125773219984589
9224,22928,RA_7d,Sh3yl1,1.0076019,0.18087064,0.3138629244511331,0.3901859688173177,0.07392695750717833
9225,23069,RA_7d,Llgl2,0.93028563,0.18076053,0.35242332867349846,0.4300222227563146,0.06625038017971695
9226,23535,RA_7d,Slc16a2,0.6583708,0.18067005,0.5104350357598142,0.5867922666166443,0.041827938991509425
9227,21098,RA_7d,Gchfr,1.9621862,0.18042248,0.049989169752251074,0.08020791836447513,0.19770384749580652
9228,23992,RA_7d,Zfp653,0.38948756,0.18036044,0.69698967035726,0.7553215365543912,0.0219801894840043
9229,23626,RA_7d,Klhl36,0.6111923,0.17997012,0.5411964172469352,0.6152895716493375,0.03795937693453424
9230,23193,RA_7d,Abca2,0.8696378,0.17985664,0.38468439748001493,0.46232829926044233,0.06026088237304526
9231,22436,RA_7d,Pkd2,1.255279,0.1798078,0.20963892831650022,0.2783917730482353,0.09985510987736773
9232,24332,RA_7d,Tmc1,0.17242503,0.17952484,0.8631356802615934,0.8936530027471806,0.008766391956715839
9233,22828,RA_7d,Rtn4ip1,1.0565737,0.17903885,0.2909340092055947,0.3666879846181606,0.07800782250731485
9234,24245,RA_7d,Luc7l3,0.23547861,0.17886014,0.8138804274147715,0.852331937743969,0.012411326703293472
9235,23109,RA_7d,Tmem86b,0.91054106,0.17877941,0.3627328104066041,0.4404350278957973,0.06366659193826459
9236,21787,RA_7d,Mafa,1.5966184,0.17851712,0.11063239308035681,0.16090967615549623,0.14163866610310474
9237,23666,RA_7d,1700096K18Rik,0.5930163,0.17839417,0.5532897508222596,0.6263732485432917,0.03624377212940157
9238,23802,RA_7d,2310034G01Rik,0.50616515,0.17839193,0.6128409588779834,0.6805874659887811,0.029812155863151064
9239,22779,RA_7d,Commd8,1.081661,0.17820889,0.2796356276369222,0.3548728069146756,0.08018103976758305
9240,22166,RA_7d,Zfp770,1.3951342,0.1780934,0.1632539668482919,0.22513952237854756,0.11532407352922176
9241,23454,RA_7d,Sp140,0.7044577,0.17801906,0.48129434327469345,0.5591004863008511,0.04495161640765984
9242,23236,RA_7d,Slc17a5,0.8427454,0.17792536,0.399551019511289,0.4776417622311288,0.05709584124454305
