,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
1395,2399,EB_8d,Gm28535,1.7218245,0.8605913,0.08539568901499701,0.1285148749597535,0.7668269467783485
1396,866,EB_8d,Rbm18,6.319409,0.86011446,3.9748715821804503e-10,2.135268953743389e-09,7.457663165842754
1397,182,EB_8d,Rack1,17.805317,0.85911274,1.5966768188177923e-62,1.0488489824435049e-60,51.52896960493557
1398,2477,EB_8d,Npat,1.6117563,0.8573945,0.10735651515840113,0.15682685083963835,0.6898421184986128
1399,890,EB_8d,Tmem150b,6.1547785,0.85600656,1.0659587850601447e-09,5.466981490864613e-09,7.072542274137264
1400,904,EB_8d,Uros,6.077732,0.8550257,1.70366884149587e-09,8.5635848895037e-09,6.897786856600766
1401,2991,EB_8d,Airn,1.045132,0.85461515,0.29620405393662014,0.3717852174821559,0.36723486698037655
1402,1687,EB_8d,Lemd3,3.0199494,0.8544349,0.002589818517519219,0.005682183504226687,1.9186205502359412
1403,1046,EB_8d,Pitpna,5.2262387,0.85371494,2.084212928942904e-07,8.321811600269947e-07,5.190400846077702
1404,1734,EB_8d,Cdadc1,2.9103503,0.85176957,0.0036892144267844933,0.007800270244521124,1.795436850308283
1405,1218,EB_8d,Vezf1,4.4344144,0.851586,1.0190714986778224e-05,3.3570786764321395e-05,3.8100284629128582
1406,1382,EB_8d,Gmfb,3.882706,0.8513621,0.00010988551431064416,0.0003104503159609047,2.986584999512905
1407,537,EB_8d,Igsf8,9.413316,0.8509069,2.74569427024794e-20,3.203532666000557e-19,15.73698791906896
1408,1310,EB_8d,Samd10,4.122372,0.850892,4.055021514757023e-05,0.00012204087763869147,3.3299613421969214
1409,1810,EB_8d,Slc31a2,2.7417388,0.8506158,0.006220292911107614,0.012511903498209472,1.6184467889812335
1410,1198,EB_8d,Sp5,4.521698,0.85050315,6.820988628989223e-06,2.2996658639943513e-05,3.944918734995759
1411,561,EB_8d,Smarce1,8.9770355,0.8499757,1.1946787599694455e-18,1.2721427565448143e-17,14.360734055152818
1412,374,EB_8d,Maats1,12.305382,0.84908676,1.0595983489065302e-32,2.466566641969149e-31,25.988768754305596
1413,2160,EB_8d,G3bp1,2.1049485,0.848335,0.0355363290424005,0.05950018966526694,1.039619009402329
1414,1326,EB_8d,Cgn,4.0646386,0.8482868,5.174044711187784e-05,0.0001534717674539123,3.2353417122783474
1415,755,EB_8d,Has2os,7.210236,0.84593743,1.0598837875340207e-12,7.168541686631134e-12,9.427608224299673
1416,2996,EB_8d,Mutyh,1.0370699,0.8451005,0.2999782879242391,0.3758808161378019,0.35912533065027247
1417,1756,EB_8d,Cep170,2.8637185,0.8447419,0.004274418884556026,0.008909271236340624,1.731854172219403
1418,1283,EB_8d,Dnm3,4.210198,0.84451836,2.7824371139280502e-05,8.576846008349888e-05,3.4343795093361025
1419,912,EB_8d,Mcrip2,6.016125,0.8439846,2.4489170526653655e-09,1.2148317489532396e-08,6.680546515651964
1420,859,EB_8d,Npc1,6.3624134,0.843644,2.946804128441026e-10,1.6063934896457979e-09,7.419130451588522
1421,1571,EB_8d,Lvrn,3.2772017,0.8434889,0.0010833779192458853,0.0025773895727255343,2.1836408050844276
1422,1091,EB_8d,Insc,5.052239,0.8429628,5.160849584639682e-07,1.962568916855048e-06,4.810936297032509
1423,829,EB_8d,Azi2,6.6167645,0.84288174,5.763386681310554e-11,3.366304539071605e-10,7.984489414547738
1424,614,EB_8d,Rad51ap1,8.463392,0.8425305,8.268198818530523e-17,7.743900273657558e-16,12.731512129407635
1425,3013,EB_8d,Rnf208,1.0182449,0.84225506,0.3088256004536477,0.3851218002883301,0.3490320928518595
1426,2114,EB_8d,Nppc,2.1875618,0.84151167,0.02892839218002855,0.04950206374472353,1.0984897183108047
1427,1496,EB_8d,Mfsd6,3.497443,0.84148914,0.0004895626364473938,0.0012401563810410649,2.4458079896288365
1428,723,EB_8d,Pus1,7.4592977,0.841359,1.760399875614472e-13,1.281635253572358e-12,10.005639643664448
1429,617,EB_8d,Gm16845,8.431614,0.8412086,1.0713922922671411e-16,9.950322476794766e-16,12.619948060362667
1430,1233,EB_8d,Ppp1r15a,4.37287,0.84047824,1.3512748862582527e-05,4.377266497120293e-05,3.663474047310527
1431,1062,EB_8d,Gm26693,5.160402,0.8402738,2.956309572294997e-07,1.1597891875384736e-06,4.987546751544437
1432,1151,EB_8d,Sec23b,4.751615,0.8391208,2.293126848614111e-06,8.177720090273327e-06,4.268916130354898
1433,1179,EB_8d,Pde7b,4.6025367,0.83876765,4.705947224461157e-06,1.615360457434937e-05,4.019148564107267
1434,548,EB_8d,Hint2,9.15981,0.8376909,2.510706675471001e-19,2.765622223072421e-18,14.7083501661126
1435,1450,EB_8d,Capn6,3.6314478,0.8373384,0.00029525413093388846,0.0007792195794560483,2.602732524985108
1436,3103,EB_8d,Fggy,0.9355651,0.8368701,0.34975575051586083,0.4273835239039475,0.30895755552863036
1437,2603,EB_8d,Ankhd1,1.4513097,0.8366673,0.14699475260834272,0.20578693178509325,0.5744408816688852
1438,952,EB_8d,Mre11a,5.759156,0.83635354,1.111713209278583e-08,5.121071478924654e-08,6.097551875339069
1439,3160,EB_8d,Frem1,0.8725436,0.83589536,0.38311602376047926,0.4607513056193157,0.2813067286622982
1440,1026,EB_8d,Mtfr1,5.3089805,0.8353507,1.351160367428851e-07,5.528382550008946e-07,5.227125019449461
1441,3033,EB_8d,Elp3,1.0029339,0.8351063,0.3161515509247883,0.3927596037654581,0.33894726065106806
1442,1019,EB_8d,Gm15706,5.352937,0.83473694,1.0650930528102249e-07,4.404262333350933e-07,5.3056938732912995
1443,713,EB_8d,Thg1l,7.539936,0.83440745,9.880509290679363e-14,7.338203750940285e-13,10.125042285570478
1444,672,EB_8d,Plp1,7.909578,0.83432275,6.375465269561223e-15,5.2082591350316724e-14,11.08256557974478
1445,916,EB_8d,Trim62,6.0045943,0.8325666,2.6507683155471634e-09,1.3081973580604285e-08,6.563394683324817
1446,1118,EB_8d,H2-Q2,4.9126635,0.83213663,1.0389467074621982e-06,3.833364281495559e-06,4.50720141449953
1447,1214,EB_8d,D730003I15Rik,4.4645076,0.83172625,8.9165689400611e-06,2.9542551997171577e-05,3.7673473057294107
1448,832,EB_8d,Cic,6.594785,0.83172584,6.727850753075604e-11,3.893276787359036e-10,7.826277888019594
1449,2317,EB_8d,6430548M08Rik,1.8431432,0.8306403,0.06559006907832453,0.10193137450154226,0.8237394555013907
1450,1587,EB_8d,Sat2,3.2336807,0.8299579,0.0012602249958985927,0.002957037480182214,2.0990823609825857
1451,3113,EB_8d,Epha2,0.92123634,0.82974064,0.35714701326957643,0.4350111703408794,0.2999509032324419
1452,3096,EB_8d,Ercc6l2,0.9405458,0.82933366,0.34720406852850727,0.4249874695695657,0.30820018917658853
1453,1599,EB_8d,Sel1l3,3.2129357,0.8289118,0.0013541228467900607,0.0031547224735096057,2.073140560315475
1454,2561,EB_8d,Gm17571,1.5066733,0.82865375,0.13222106136110093,0.18788346392145377,0.6016949709745779
1455,1681,EB_8d,Clnk,3.0361722,0.8283189,0.002456459039750391,0.005421696800529169,1.876858602752191
1456,613,EB_8d,Fancc,8.471658,0.8276078,7.685413257269313e-17,7.231023879599499e-16,12.530644506222536
1457,1581,EB_8d,Mir124a-1hg,3.2444398,0.8268721,0.0012147095644688976,0.0028609711516780554,2.1031380675887
1458,3130,EB_8d,Jam2,0.9030741,0.8265578,0.36671502485510377,0.4444450166441047,0.2910987505230031
1459,2808,EB_8d,Gm3468,1.2156945,0.82642156,0.22439266542998487,0.29542535781786056,0.43763337923371465
1460,1228,EB_8d,Gtf2ird1,4.389686,0.8262837,1.250923373056324e-05,4.070523330646522e-05,3.6276744077798555
1461,941,EB_8d,Gm14326,5.823179,0.8262421,7.635186875101444e-09,3.590709329362843e-08,6.151223424422276
1462,1004,EB_8d,Ccdc102a,5.443655,0.8252207,6.462310618427495e-08,2.749306996524453e-07,5.414088819434991
1463,637,EB_8d,Chd3,8.289227,0.8238015,3.341555674680943e-16,2.991388919474801e-15,11.964997961101105
1464,1021,EB_8d,Gm42722,5.337963,0.8228921,1.1495454409983893e-07,4.7412158010902603e-07,5.20406057244604
1465,3213,EB_8d,Rtn3,0.7998663,0.82270086,0.423966142516643,0.5026672738107258,0.24575669735792754
1466,2598,EB_8d,Sumo1,1.457926,0.8222573,0.1451528730267759,0.2035649474910507,0.5684239931680036
1467,446,EB_8d,Adss,10.91145,0.8214413,2.0450018939057356e-26,3.401086386789354e-25,20.0993396186777
1468,1050,EB_8d,Ppwd1,5.197863,0.8210792,2.4145279594126357e-07,9.576895292007218e-07,4.9418911433451775
1469,2382,EB_8d,Adam32,1.7380587,0.8205852,0.08251294580979388,0.12477990522650002,0.7416903140629264
1470,1399,EB_8d,Atp2b4,3.8117464,0.82005996,0.00014608491231649556,0.0004048502308967646,2.782222009204658
1471,1025,EB_8d,Per1,5.3095484,0.81905,1.337337870591696e-07,5.474940980743352e-07,5.128580405900885
1472,1570,EB_8d,Rsph10b,3.2778177,0.8170025,0.0010806358760004186,0.00257171674311696,2.1158541112529226
1473,1083,EB_8d,Cdh4,5.0831423,0.8169573,4.392087188342441e-07,1.684921767773183e-06,4.716637797312949
1474,271,EB_8d,Med22,15.329468,0.8169102,3.441844558354443e-48,1.4228268912783628e-46,37.45275804956514
1475,2373,EB_8d,Nudt18,1.7528443,0.81685054,0.07994593171861318,0.12129320541066961,0.7483686742919307
1476,882,EB_8d,S100a1,6.209799,0.81664807,7.566647645469234e-10,3.96697496456707e-09,6.861101834052538
1477,578,EB_8d,Mcm4,8.839075,0.81660527,3.746061021993572e-18,3.827473995909057e-17,13.40628037422179
1478,1184,EB_8d,Def8,4.568147,0.81635535,5.512640421645682e-06,1.8797071606019145e-05,3.8580217410607758
1479,706,EB_8d,R3hcc1l,7.5591674,0.81600344,8.631870514486753e-14,6.470979115237438e-13,9.94629043383365
1480,861,EB_8d,Slc6a13,6.348316,0.8158364,3.2469698848867604e-10,1.7606825768556703e-09,7.142092302155375
1481,1917,EB_8d,Lrmda,2.547689,0.8152776,0.010989745968154559,0.020851818187532508,1.3703642634767415
1482,1250,EB_8d,Nalcn,4.314934,0.8149404,1.748203870983524e-05,5.5542537296751264e-05,3.4678763917894813
1483,2142,EB_8d,Nlrp5,2.1287856,0.8142819,0.03351137472763846,0.05649974176561085,1.0161859534400892
1484,994,EB_8d,Pde4a,5.5001564,0.8142182,4.799456533733325e-08,2.0678341328028637e-07,5.442628929253985
1485,3238,EB_8d,Pxylp1,0.7757348,0.81400985,0.4381023647344622,0.5166440379596666,0.2334650061776833
1486,1905,EB_8d,Cmtr1,2.5702322,0.81356657,0.010307316608892647,0.01969727108601616,1.3876142023157956
1487,231,EB_8d,Gprc5b,16.368889,0.8133958,6.254420283254115e-54,3.0813729518799212e-52,41.89903897433837
1488,1950,EB_8d,Arap2,2.4980857,0.81300765,0.01264296702397361,0.023651719584770393,1.322062051976714
1489,1684,EB_8d,Lmbrd1,3.0231328,0.81285846,0.0025660131178429015,0.005640132118149424,1.8278835402864193
1490,225,EB_8d,Tnfrsf21,16.57738,0.81263834,5.089631004431632e-55,2.633792504667391e-53,42.72805144652359
1491,607,EB_8d,Gm10131,8.540449,0.812523,4.434630469571497e-17,4.25310626235037e-16,12.489529838641074
1492,989,EB_8d,Htatsf1,5.572579,0.81237787,3.191522405250997e-08,1.4006479963984394e-07,5.56777064568829
1493,1211,EB_8d,Usp39,4.4839873,0.81202364,8.167821031914518e-06,2.72185020535377e-05,3.7069981712918096
1494,2060,EB_8d,H2-DMb1,2.2853794,0.8116572,0.02249511639823356,0.039508575815527774,1.1390055359316937
1495,1112,EB_8d,Sft2d3,4.9407835,0.8110779,9.085126415464052e-07,3.3728678351707316e-06,4.4382187777271005
1496,753,EB_8d,Ddit4l,7.231947,0.81047463,8.998550224579712e-13,6.1265093956840385e-12,9.0876793576593
1497,621,EB_8d,Txnrd3,8.417772,0.80875343,1.1860046079704273e-16,1.0993467970530004e-15,12.098033620416603
1498,531,EB_8d,Pdk4,9.51562,0.80872685,1.065085281811756e-20,1.271561565489122e-19,15.281429645901108
1499,3044,EB_8d,Gm43774,0.9956036,0.80780286,0.3196737840619455,0.39622334167729834,0.32478517069467494
1500,1442,EB_8d,Pde1a,3.6448581,0.8052358,0.00028080725011883,0.000744506653190101,2.5188834137561953
1501,2646,EB_8d,B230217O12Rik,1.3987238,0.8048875,0.16221963642470769,0.22396273412724038,0.523035390240655
1502,1439,EB_8d,Serpinb9,3.656267,0.8047722,0.00026859424143988955,0.0007142323026532812,2.531942510988616
1503,1173,EB_8d,Fbxo42,4.652775,0.80410355,3.689662422500284e-06,1.2836634488534243e-05,3.9333117911060307
1504,413,EB_8d,Sephs1,11.518991,0.8037761,4.316221137437212e-29,8.390967200428612e-28,21.76319237869632
1505,598,EB_8d,Mtif3,8.630141,0.80258024,2.1534118536237368e-17,2.1016949067999375e-16,12.582395754471758
1506,953,EB_8d,Lrrc40,5.758119,0.8018402,1.1102628406894687e-08,5.1160285798073984e-08,5.846270550817319
1507,483,EB_8d,Gm10138,10.17792,0.8017725,2.5541587233337436e-23,3.584792916476023e-22,17.194440423301117
1508,2271,EB_8d,Gm30173,1.9313709,0.8011093,0.05371764734497405,0.0855386382166032,0.8554547016648127
1509,1405,EB_8d,Ift52,3.784693,0.8007029,0.00016253389147184182,0.0004481051289217931,2.681249911999853
1510,1848,EB_8d,S100a16,2.695131,0.80053234,0.007146124035311856,0.014150604318237628,1.4803644284474888
1511,2337,EB_8d,Moxd1,1.805427,0.800394,0.07130894965740307,0.10971663633918723,0.7681601435895349
1512,571,EB_8d,Opcml,8.899412,0.8002828,2.2836403830023434e-18,2.3720180902434447e-17,13.30460672605918
1513,551,EB_8d,Lyrm1,9.133053,0.8001352,3.0737430851348893e-19,3.3600963543123492e-18,13.981280969201185
1514,2018,EB_8d,Rab8b,2.3634481,0.8000422,0.018292339330244715,0.03289589588482729,1.1863492196727545
1515,2122,EB_8d,Mecp2,2.165368,0.7991826,0.030595709490446623,0.05210107442348073,1.0254737990513874
1516,203,EB_8d,Ttc12,17.084217,0.7988119,3.2891030216564106e-58,1.892681442781965e-56,44.51213427517604
1517,729,EB_8d,Prxl2a,7.400418,0.7982663,2.7398875896120297e-13,1.9522547233362387e-12,9.347270019158085
1518,1353,EB_8d,Gm42902,3.968581,0.79771733,7.733672900482625e-05,0.00022381134247906467,2.911762321920517
1519,1166,EB_8d,Rhpn2,4.6842775,0.7966514,3.1792987064691812e-06,1.1136447818667067e-05,3.9460163005989206
1520,1714,EB_8d,Kctd15,2.9679987,0.7963891,0.0030662251077405197,0.006610327349011706,1.7359506761905044
1521,1153,EB_8d,Gm48877,4.741609,0.7961847,2.4136545224731753e-06,8.599017820777389e-06,4.033114417765253
1522,710,EB_8d,Chmp4c,7.5501733,0.7959522,9.215473994883754e-14,6.890530607609028e-13,9.680169557011647
1523,2047,EB_8d,Fut11,2.311448,0.79592496,0.021002027286792534,0.03716756852599303,1.1380420433127807
1524,1907,EB_8d,Gm5784,2.5693974,0.7939064,0.010326076705614463,0.019727880409956128,1.3535465449156394
1525,1621,EB_8d,Spata21,3.169853,0.79211044,0.0015711923045211421,0.0036113073163190844,1.9345994965317823
1526,1156,EB_8d,Smtn,4.730356,0.79206485,2.5547793217966806e-06,9.059170649092197e-06,3.994312965469573
1527,2523,EB_8d,Inafm2,1.5474695,0.78939414,0.12204302296551413,0.175150731083588,0.5972461697641599
1528,690,EB_8d,6330410L21Rik,7.6967597,0.78809845,3.152299274737793e-14,2.4579391526492076e-13,9.937471406207136
1529,587,EB_8d,Cop1,8.732778,0.7877673,9.24699610114455e-18,9.218800132436972e-17,12.632105009805235
1530,2344,EB_8d,Hip1,1.798992,0.78767323,0.07228902885181598,0.11102273610144386,0.7519034762000534
1531,1247,EB_8d,Lrcol1,4.325222,0.7862032,1.667074002636542e-05,5.3129212675962106e-05,3.3607565993516513
1532,1286,EB_8d,Pycrl,4.2036242,0.78569746,2.8482017145350097e-05,8.766416316923544e-05,3.187714378229294
1533,1904,EB_8d,Rer1,2.5714073,0.7851944,0.010271323113513373,0.019638922688862758,1.340234449281308
1534,2602,EB_8d,1500009L16Rik,1.4516791,0.78476906,0.14690839935348907,0.20572610075920314,0.5389092349640604
1535,1073,EB_8d,AC135859.1,5.10633,0.7845753,3.8897197484303896e-07,1.5038298387777367e-06,4.568425982609344
1536,469,EB_8d,2900026A02Rik,10.445361,0.78436434,1.996520597769127e-24,2.973286264959282e-23,17.669189869395105
1537,892,EB_8d,Numa1,6.1503763,0.78396875,1.0945015133405054e-09,5.60338034552189e-09,6.468957231200482
1538,1313,EB_8d,Uncx,4.113655,0.78380686,4.200653731845664e-05,0.0001260809609562523,3.0563376651629097
1539,1339,EB_8d,Eef1g,4.016596,0.7834174,6.32878442221608e-05,0.00018542951669653872,2.923573623575267
1540,712,EB_8d,Gm29123,7.541993,0.78331697,9.6672734330205e-14,7.198415921709778e-13,9.51163236883885
1541,2705,EB_8d,Abhd14b,1.3271468,0.7831415,0.1847673593745767,0.2503591628485128,0.4710098863261311
1542,1067,EB_8d,Rasl11b,5.1254773,0.78260106,3.529520254932845e-07,1.3715742406122071e-06,4.588218365758467
1543,705,EB_8d,Gm14410,7.573933,0.7825242,7.65832106086068e-14,5.756144554939485e-13,9.577993499788574
1544,850,EB_8d,Srsf6,6.45041,0.7814348,1.6621535014184502e-10,9.268116384265823e-10,7.058706975906248
1545,1080,EB_8d,Tnfrsf19,5.0919633,0.7808925,4.2040928865973443e-07,1.6171144456307326e-06,4.522350858523292
1546,703,EB_8d,Mrps18b,7.5832634,0.7808873,7.209699575624196e-14,5.441696647163151e-13,9.57700937749436
1547,1231,EB_8d,Gm47872,4.381127,0.78077614,1.2989513001137447e-05,4.218219729895334e-05,3.41579475069904
1548,2597,EB_8d,Gemin5,1.4601784,0.77952987,0.1445526985244421,0.20282211264728608,0.540124318150858
1549,972,EB_8d,Naa15,5.64915,0.7793007,2.0635033024104413e-08,9.23920277263511e-08,5.481885886770781
1550,737,EB_8d,Gpat3,7.3221326,0.7782821,4.718375808588024e-13,3.285506020442755e-12,8.937322970523157
1551,1054,EB_8d,Acvr1,5.1948533,0.7779663,2.448878906579615e-07,9.705116239684394e-07,4.67791090849544
1552,1485,EB_8d,Ptpn4,3.525564,0.77737075,0.0004415073865414917,0.0011291600467174933,2.2911016677126854
1553,852,EB_8d,Pcolce2,6.4366956,0.777128,1.8499274993834653e-10,1.0267383104217027e-09,6.985246125046721
1554,511,EB_8d,1700123O12Rik,9.787398,0.7766754,9.272705212804261e-22,1.1921102519338882e-20,15.474234973883133
1555,828,EB_8d,Tmem192,6.6222644,0.77665573,5.612707508751721e-11,3.2809593750874545e-10,7.365802314855355
1556,1553,EB_8d,Zcchc24,3.3215928,0.7761784,0.0009261914821473481,0.002231857732357077,2.057907840045553
1557,3150,EB_8d,Fam129c,0.88262653,0.77601194,0.3776595202610529,0.45565307555426476,0.2649038557471876
1558,698,EB_8d,Pola1,7.6464114,0.77598715,4.4814518304400914e-14,3.4439191256790146e-13,9.671086745003954
1559,2869,EB_8d,Cetn2,1.1574197,0.7758544,0.24737816988451644,0.32075550716166323,0.38313698485865005
1560,1495,EB_8d,Fsbp,3.5010304,0.77553964,0.0004829813426154305,0.0012247787052468858,2.2583267299108765
1561,3046,EB_8d,Xpo5,0.9926939,0.7754483,0.3211261719784482,0.397732345787741,0.31049655579738883
1562,1857,EB_8d,Ralgapb,2.6708157,0.7742852,0.007687197153973504,0.015120046247889367,1.4095450719272344
1563,1248,EB_8d,Espnl,4.325012,0.77357566,1.672320038048162e-05,5.323743320947301e-05,3.306094436443821
1564,1296,EB_8d,Tubb5,4.1630692,0.77354664,3.397919292185619e-05,0.00010352068389958136,3.082562356654058
1565,821,EB_8d,Zbtb14,6.6777935,0.7734874,3.879259903925431e-11,2.299424514951432e-10,7.455166033121099
1566,2064,EB_8d,Cpsf1,2.2749183,0.77253807,0.02312253821995299,0.0405017453832027,1.0757795443135076
1567,3194,EB_8d,Ankdd1b,0.8211309,0.77235174,0.4117469049289443,0.49038752995345575,0.23901241952923957
1568,2977,EB_8d,Sirt3,1.0513554,0.77205944,0.2933434229120283,0.36911033692053175,0.33418113610496103
1569,3280,EB_8d,Spag6l,0.7417874,0.7702778,0.4583947353284178,0.5367027478175811,0.20818003897676715
1570,897,EB_8d,Scn1a,6.1213613,0.76974475,1.2971011196007441e-09,6.600670925566432e-09,6.296829158363055
1571,2802,EB_8d,Mrpl46,1.2256533,0.7696617,0.22062102445648432,0.2911525601165933,0.4124458529812877
1572,1456,EB_8d,Clmn,3.6069245,0.7693721,0.0003245974245274051,0.0008502655770668699,2.362315044788513
1573,792,EB_8d,Plekha5,6.8755183,0.7691242,1.0421435834597798e-11,6.509890400196436e-11,7.834627097267186
1574,1501,EB_8d,Iqank1,3.4817994,0.7691055,0.0005185836536345462,0.0013067690385683275,2.2179473187964125
1575,1783,EB_8d,Myl1,2.7862835,0.76870245,0.005426768686674283,0.011061135495394761,1.503735948766405
1576,1132,EB_8d,Gm38250,4.8303456,0.7685505,1.5655333450964392e-06,5.6844428830281105e-06,4.031287311271028
1577,3189,EB_8d,Selenop,0.82926893,0.76768607,0.40715477643692866,0.4857225817913306,0.24075533717386868
1578,2357,EB_8d,Wipf3,1.7785097,0.7674841,0.07561729322260152,0.11553462554554023,0.7193535401615584
1579,3266,EB_8d,Rpl15,0.75141346,0.7672043,0.45259554988142714,0.5309499780310047,0.21094005063524726
1580,357,EB_8d,Decr2,12.667471,0.76636744,1.8321850682750116e-34,4.690002560890448e-33,24.775760178071476
1581,2468,EB_8d,Lin28b,1.6211,0.7662046,0.10531010895996777,0.15419758040693093,0.622098705512947
1582,1031,EB_8d,Bdh1,5.2973075,0.76615644,1.428286563511146e-07,5.812796524767735e-07,4.777456465905676
1583,592,EB_8d,4930402H24Rik,8.689605,0.7660139,1.3085129103807275e-17,1.2982252916370446e-16,12.169394996741463
1584,198,EB_8d,Supt3,17.25132,0.7654393,5.008879922499127e-59,2.9531863346341164e-57,43.27005941391365
1585,646,EB_8d,Kif1b,8.18812,0.76539403,7.428649715846333e-16,6.472959104310439e-15,10.860097189201053
1586,2721,EB_8d,E430024I08Rik,1.3137269,0.7648891,0.18922516408461246,0.25534126353261744,0.45348669481755216
1587,3116,EB_8d,Gm14295,0.91671616,0.7647597,0.3595155904519397,0.4374652199312568,0.27459192466438515
1588,2113,EB_8d,Dcp1a,2.1913507,0.76414317,0.028647149574224595,0.04904413825714567,1.0005789166857721
1589,854,EB_8d,Tlr5,6.4107842,0.7641222,2.1658048699573278e-10,1.1923945219749757e-09,6.818705496483495
1590,396,EB_8d,Hoxa13,11.743499,0.7633056,4.119477874516927e-30,8.527022834935326e-29,21.425379637394393
1591,2025,EB_8d,4930599N23Rik,2.3464377,0.76326203,0.019140563601745673,0.034282388941074854,1.1181246280577548
1592,783,EB_8d,Exoc3l,6.9300823,0.7631821,7.237538079728284e-12,4.5706419146168175e-11,7.891320353676385
1593,1345,EB_8d,Shcbp1,4.005062,0.7626575,6.643300610607865e-05,0.00019389434486549959,2.831316373217015
1594,552,EB_8d,Dclre1c,9.1278515,0.76261383,3.172236469317839e-19,3.4651324106003366e-18,13.31545118129177
1595,515,EB_8d,Cadm3,9.765834,0.76073956,1.1352816707363507e-21,1.4491714387944226e-20,15.092221117160422
1596,995,EB_8d,Aco2,5.4974,0.76061296,4.8179979808443465e-08,2.0752011662403225e-07,5.083130651586247
1597,1041,EB_8d,Pdss1,5.248692,0.7604546,1.841000238784513e-07,7.400008224407377e-07,4.662170543101966
1598,3094,EB_8d,Atp5md,0.9420826,0.7594367,0.34636872151817977,0.4240732278945135,0.28293509681632417
1599,2138,EB_8d,Uqcc3,2.1393757,0.7587765,0.032637893854489154,0.05518024926438841,0.9547049745284654
1600,759,EB_8d,Hey1,7.162926,0.7585518,1.4446879546150551e-12,9.689175251791229e-12,8.354471704205238
1601,1177,EB_8d,Kctd8,4.625076,0.7584301,4.204845938719149e-06,1.4541085017887904e-05,3.668832295212442
1602,1468,EB_8d,Rapgefl1,3.584475,0.7577208,0.0003529043002629842,0.0009165700060630602,2.3018303658166586
1603,2737,EB_8d,Adam22,1.300419,0.7577036,0.19376517553995326,0.26038163763833827,0.442794139842402
1604,1476,EB_8d,Lama5,3.5589542,0.75765306,0.00038889792752716285,0.0010029913204384663,2.2719763642774677
1605,1416,EB_8d,Ctsb,3.7397077,0.7575092,0.00019435581919280528,0.0005288448675823145,2.482108870881792
1606,1305,EB_8d,4731419I09Rik,4.1404977,0.75747734,3.746013428372653e-05,0.0001133574867071287,2.9886645731144728
1607,1237,EB_8d,Insig2,4.3553095,0.7568025,1.4603920932882019e-05,4.698993660041171e-05,3.275437539592238
1608,1044,EB_8d,1700095J07Rik,5.2393255,0.7564422,1.9421310581980772e-07,7.778256515377935e-07,4.621194396341171
1609,1558,EB_8d,Gm31615,3.311879,0.75611115,0.0009588839763003313,0.0023044612233639435,1.9941906672846166
1610,3322,EB_8d,Nek3,0.6974485,0.7559539,0.48571226110954835,0.563141246641035,0.18852179798448498
1611,769,EB_8d,Gm14401,7.0303373,0.7555964,3.660709706963484e-12,2.3743448983037276e-11,8.027800845544391
1612,482,EB_8d,Gm16712,10.178246,0.75516605,2.6080030277858486e-23,3.653235789457373e-22,16.188738081990707
1613,2003,EB_8d,Hnrnpll,2.397602,0.7548164,0.01668154435268034,0.030327397580899706,1.145935750276941
1614,1537,EB_8d,Ppp1r16b,3.3667831,0.7537095,0.0007880807288805035,0.0019212556118750929,2.047387665697318
1615,684,EB_8d,Gm29018,7.7571526,0.7526529,1.989318106703622e-14,1.5750319363257184e-13,9.635997077001
1616,2211,EB_8d,Tmem263,2.0237362,0.75177544,0.043253637215807834,0.07064785111173164,0.8652191424670254
1617,1030,EB_8d,Timm29,5.2994,0.7513716,1.4183319343590752e-07,5.781842790504294e-07,4.687006378456031
1618,2725,EB_8d,Krt7,1.311803,0.7512856,0.18989142676956164,0.2560475937906711,0.44452014617691493
1619,1072,EB_8d,Lhx2,5.113489,0.75037175,3.760889250261393e-07,1.4551950713894677e-06,4.379979047018623
1620,1576,EB_8d,Rps6,3.2701194,0.74993825,0.001110595329083667,0.002634569860680878,1.9343084383520524
1621,1711,EB_8d,5830418P13Rik,2.9774628,0.7496911,0.0029766206797545284,0.0064354771714680865,1.6428875679984738
1622,2596,EB_8d,Cadps,1.4604532,0.74935603,0.14451016166325464,0.20280198865355392,0.5192496192792372
1623,2488,EB_8d,Arid5b,1.5981092,0.7485831,0.11031637378493599,0.16049872100223392,0.5947705335716577
1624,1776,EB_8d,Azin1,2.801076,0.7483529,0.005188456490199391,0.010612986644107555,1.4773701147441098
1625,801,EB_8d,Gm15564,6.794325,0.74820346,1.7909564498024063e-11,1.092187345776067e-10,7.453380511173277
1626,566,EB_8d,Olfr420,8.94576,0.7481965,1.540669022547959e-18,1.6213653663770987e-17,12.56230806008601
1627,1232,EB_8d,Slc25a25,4.3769655,0.7480205,1.3194570024301362e-05,4.27997935444418e-05,3.267771313178154
1628,2807,EB_8d,Sytl4,1.2200989,0.74739015,0.22269759034737613,0.2934622638762804,0.3979461941757157
1629,930,EB_8d,Gm34081,5.9148445,0.7470399,4.4225029997617775e-09,2.1306807821357312e-08,5.730902964136415
1630,3288,EB_8d,Acsbg1,0.7318899,0.7469512,0.46440739540373077,0.5425503321648587,0.19836034144986378
1631,1348,EB_8d,Nap1l2,3.98776,0.7466994,7.145336521595735e-05,0.00020774618269942652,2.7496958337308084
1632,2864,EB_8d,Kat5,1.1606252,0.7464399,0.24607569197559248,0.31932571755014194,0.37005958773412206
