,score,score,score,score,score,score,norm,norm,norm,norm,norm,norm,pval,pval,pval,pval,pval,pval
,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
source,,,,,,,,,,,,,,,,,,
Rap1 signaling pathway Homo sapiens hsa04015,0.507499,0.32454553,0.40947637,0.30253273,0.5610277,0.5266434,0.90041345,1.0728009,1.0353079,1.1848618,0.9859769,0.99640006,0.917,0.34632516,0.352,0.14285715,0.648,0.529
Ras signaling pathway Homo sapiens hsa04014,0.49813077,0.2789361,0.36896676,0.26357573,0.5766768,0.5454643,0.8840671,0.9254773,0.9315661,1.0204881,1.0167484,1.0349998,0.956,0.63808465,0.779,0.40826446,0.308,0.183
Regulation of actin cytoskeleton Homo sapiens hsa04810,0.51169974,0.26328328,0.3870014,-0.24465927,0.56792843,0.54004383,0.90665334,0.88086444,0.97493017,-1.0087632,0.99752975,1.0215034,0.906,0.68953884,0.619,0.43283582,0.52,0.303
Regulation of autophagy Homo sapiens hsa04140,0.73611623,0.5365982,0.50689715,0.34423634,0.63455516,0.546835,1.2322303,1.2757347,1.1091591,0.8686736,1.023428,0.9404923,0.105,0.17925926,0.3340081,0.60966545,0.394,0.676
Regulation of lipolysis in adipocytes Homo sapiens hsa04923,0.562336,-0.23629062,0.4677183,-0.2626476,0.60098654,0.5496336,0.9709588,-0.78419954,1.1075524,-0.8623676,1.0129521,0.99448436,0.595,0.8095238,0.274,0.6979405,0.43,0.509
Renal cell carcinoma Homo sapiens hsa05211,0.6204264,0.37234244,0.42442754,0.41720742,0.6634348,0.6079695,1.0744638,1.0980196,1.0145444,1.3596556,1.1324203,1.1131142,0.275,0.3416771,0.461,0.05740741,0.024,0.053
Renin secretion Homo sapiens hsa04924,0.5709874,0.365761,0.5375732,0.28304124,0.5556818,0.5409716,0.9864043,1.0303189,1.2811714,0.88831705,0.9364798,0.97929734,0.536,0.40612516,0.043,0.6455026,0.806,0.595
Renin-angiotensin system Homo sapiens hsa04614,0.6492488,0.2765792,0.5606181,0.3711087,0.647672,0.61529446,1.0745909,0.61588305,1.2059319,0.87429947,1.0284413,1.0285759,0.3688442,0.9100946,0.20545073,0.6,0.3943944,0.38476953
Retinol metabolism Homo sapiens hsa00830,0.4837131,-0.27234745,0.5199942,-0.49663317,0.62466896,0.57657343,0.8126041,-0.7913005,1.1559398,-1.3618826,1.010245,0.99252784,0.8416834,0.7581121,0.25959596,0.13062099,0.437,0.489
Retrograde endocannabinoid signaling Homo sapiens hsa04723,0.55893564,0.43541068,0.426237,0.337606,0.6130395,0.57370603,0.98007536,1.341307,1.0439907,1.1724094,1.0545943,1.0606549,0.576,0.07663783,0.383,0.20774648,0.149,0.159
Rheumatoid arthritis Homo sapiens hsa05323,0.5801423,0.24386929,0.34877437,-0.3625165,0.5273845,0.5068156,1.005173,0.7156701,0.84190613,-1.2282585,0.8980664,0.92670995,0.491,0.86232793,0.853,0.16367713,0.952,0.854
Ribosome Homo sapiens hsa03010,0.61150086,-0.19412614,0.4296306,0.32109788,0.5862741,0.55343384,1.0768977,-0.706003,1.0631784,1.1372976,1.01365,1.0312992,0.234,0.94554454,0.314,0.20608108,0.371,0.256
Ribosome biogenesis in eukaryotes Homo sapiens hsa03008,0.5554301,0.3983278,0.4352758,0.2696746,0.5807347,0.55433065,0.96535236,1.1940686,1.0546335,0.9040706,0.9960548,1.0198523,0.604,0.214467,0.354,0.6415094,0.503,0.364
SNARE interactions in vesicular transport Homo sapiens hsa04130,0.582268,0.29041234,0.3674658,-0.504706,0.62842786,0.5917022,0.98905194,0.7613302,0.8605641,-1.4838569,1.0377407,1.0452958,0.539,0.796748,0.7667668,0.05073996,0.321,0.281
Salivary secretion Homo sapiens hsa04970,0.47649452,0.49253544,0.5075574,0.28262547,0.5611702,0.52630466,0.8291352,1.4330174,1.2236481,0.9231482,0.9525483,0.9581745,0.927,0.07310705,0.07107107,0.5620567,0.773,0.734
Salmonella infection Homo sapiens hsa05132,0.57084054,0.23621468,0.2893002,0.25827906,0.62175536,0.58511525,0.99653035,0.7027211,0.70336324,0.8547088,1.0638705,1.0753213,0.501,0.88778055,0.97,0.7046205,0.143,0.119
Selenocompound metabolism Homo sapiens hsa00450,0.728211,-0.25504372,0.4757751,-0.64812,0.6968279,0.6767468,1.1967516,-0.64728004,1.0024346,-1.5437717,1.0927116,1.1233854,0.17373738,0.9,0.51413614,0.036885247,0.22211055,0.16080402
Serotonergic synapse Homo sapiens hsa04726,0.57491773,0.38215306,0.54591775,0.3059083,0.6093679,0.571776,1.0000893,1.1702038,1.3503782,1.0758727,1.0476106,1.0545824,0.508,0.2375622,0.004,0.32118055,0.189,0.169
Shigellosis Homo sapiens hsa05131,0.63618505,0.28622377,0.39938635,-0.37789193,0.6078286,0.5722283,1.1054271,0.8481581,0.9649499,-1.3057965,1.0348108,1.0474722,0.211,0.67902815,0.595,0.08,0.294,0.221
Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550,0.49050254,0.25421405,0.3123834,0.2614918,0.5434707,0.5154998,0.8682265,0.81932014,0.776834,0.9732132,0.94642234,0.9659372,0.932,0.7891637,0.978,0.5096463,0.894,0.755
Small cell lung cancer Homo sapiens hsa05222,0.5391376,0.38320565,0.4279727,0.3251208,0.5650076,0.5259189,0.94171,1.1697956,1.049814,1.1074523,0.9741148,0.9750729,0.712,0.24004975,0.373,0.28885135,0.677,0.657
Sphingolipid metabolism Homo sapiens hsa00600,0.4783104,0.2533696,0.37867773,0.28710398,0.6346573,0.59505516,0.8193777,0.6906225,0.8879483,0.8337828,1.0549663,1.0584726,0.88,0.87624466,0.714,0.71933085,0.228,0.252
Sphingolipid signaling pathway Homo sapiens hsa04071,0.5445551,0.32342905,0.36398005,0.31649154,0.585588,0.5434962,0.9593431,1.0163594,0.8991209,1.1377085,1.0150871,1.012119,0.675,0.4428224,0.785,0.21635434,0.382,0.408
Spliceosome Homo sapiens hsa03040,0.49273503,0.2532498,0.35321614,0.26495427,0.5528112,0.5108485,0.86870515,0.81941164,0.8796953,0.97251916,0.9607786,0.9549522,0.938,0.7539204,0.859,0.49491525,0.797,0.822
Staphylococcus aureus infection Homo sapiens hsa05150,0.5080149,0.5771979,0.70565367,0.21824001,0.54933095,0.50944084,0.8591369,1.423627,1.6079935,0.5830896,0.8951256,0.8797301,0.797,0.08789625,0.0010070493,0.975048,0.86,0.888
Starch and sucrose metabolism Homo sapiens hsa00500,0.51749426,0.25250682,0.4193973,-0.2944159,0.6643269,0.6081627,0.87579286,0.6453696,0.9712626,-0.86512315,1.081105,1.0588007,0.774,0.8947368,0.5725726,0.65770173,0.211,0.276
Steroid biosynthesis Homo sapiens hsa00100,0.43579286,0.31689122,0.28703392,0.2457512,0.56032795,0.50150406,0.7296981,0.7579428,0.6274978,0.6245538,0.89409477,0.8568317,0.9097292,0.76409495,0.93333334,0.9352941,0.838,0.897
Steroid hormone biosynthesis Homo sapiens hsa00140,0.6202455,-0.57492614,0.60054183,-0.27922666,0.61083984,0.5854174,1.0477315,-1.6395916,1.3495123,-0.7681399,0.98918015,1.0081503,0.424,0.025889968,0.04036327,0.7936842,0.5205205,0.457
Synaptic vesicle cycle Homo sapiens hsa04721,0.6161903,0.21264571,0.45874405,-0.36474282,0.63033247,0.5787624,1.0715476,0.6217074,1.102875,-1.2198476,1.0684798,1.0538977,0.297,0.9577465,0.262,0.1632653,0.144,0.21
Systemic lupus erythematosus Homo sapiens hsa05322,0.41310292,0.5304779,0.58670944,-0.34142873,0.6328683,0.5927575,0.6942644,1.3836929,1.359037,-0.9749937,1.0372314,1.0364845,0.966,0.11095506,0.050200805,0.48535565,0.33,0.344
T cell receptor signaling pathway Homo sapiens hsa04660,0.49606147,0.3143742,0.3648391,0.3032682,0.5553004,0.49255306,0.86726,0.9471069,0.8901072,1.0290821,0.9566354,0.91161907,0.893,0.52911395,0.789,0.40980735,0.787,0.945
TGF-beta signaling pathway Homo sapiens hsa04350,0.57214314,0.32657212,0.4094417,0.29600474,0.5939728,0.5504563,0.9965816,0.98128074,0.9927442,0.98446983,1.0127206,1.006861,0.525,0.48335552,0.537,0.4864865,0.403,0.436
TNF signaling pathway Homo sapiens hsa04668,0.6011168,0.24256699,0.28144604,0.298224,0.5698853,0.51328987,1.0546653,0.75856715,0.69222564,1.0492284,0.9863811,0.955144,0.299,0.84615386,0.989,0.3679868,0.601,0.786
Taste transduction Homo sapiens hsa04742,0.64961815,0.46897736,0.589426,0.23610346,0.60990596,0.5760875,1.1186544,1.308075,1.3898253,0.7246141,1.0224036,1.0327625,0.21,0.14420485,0.007,0.8926554,0.395,0.331
Terpenoid backbone biosynthesis Homo sapiens hsa00900,0.51152575,0.33751702,0.45207202,0.3912093,0.48413265,0.453253,0.8538061,0.83238274,1.0177315,1.0108969,0.78369415,0.7824456,0.7965932,0.68352604,0.4771109,0.43037975,0.985,0.987
Thyroid cancer Homo sapiens hsa05216,0.6242952,0.36691397,0.37754476,0.35051423,0.5833037,0.55195093,1.0481485,0.93524057,0.85294116,0.9600231,0.9537906,0.9612028,0.4104104,0.5403557,0.7767677,0.50644565,0.68,0.643
Thyroid hormone signaling pathway Homo sapiens hsa04919,0.58058035,0.24754277,0.50613207,-0.20136182,0.5692991,0.53857064,1.0217572,0.76707333,1.2491915,-0.7522374,0.9852804,1.002233,0.409,0.8441247,0.021,0.9561856,0.602,0.477
Thyroid hormone synthesis Homo sapiens hsa04918,0.5464362,0.36475503,0.4842489,0.25210568,0.60581124,0.5593237,0.9475792,1.0562302,1.1692698,0.82812446,1.0243444,1.0135351,0.664,0.37335092,0.155,0.78863233,0.35,0.419
Tight junction Homo sapiens hsa04530,0.57086384,0.20364483,0.2721309,0.32325768,0.5998191,0.5521817,1.0059243,0.6411026,0.6767149,1.1726377,1.0427235,1.0307012,0.467,0.9716981,0.992,0.16949153,0.189,0.258
Toll-like receptor signaling pathway Homo sapiens hsa04620,0.60018355,0.33809292,0.3588352,0.33167243,0.5613893,0.5242701,1.044207,1.005309,0.8607952,1.1175754,0.9634377,0.96479017,0.371,0.44472682,0.842,0.26812816,0.728,0.688
Toxoplasmosis Homo sapiens hsa05145,0.55999213,0.35138884,0.42414668,0.26134783,0.6167116,0.57925886,0.9833853,1.1070583,1.0451303,0.9276006,1.0678942,1.0787593,0.57,0.31610578,0.359,0.5989933,0.073,0.079
Transcriptional misregulation in cancer Homo sapiens hsa05202,0.57832533,0.4353478,0.4145375,0.30237296,0.5657844,0.5044713,1.0236101,1.4015518,1.0395832,1.1152407,0.9862139,0.9464843,0.384,0.04337632,0.372,0.25271317,0.626,0.885
Tryptophan metabolism Homo sapiens hsa00380,0.5231354,0.4583591,0.47707412,0.49283144,0.6221347,0.5738815,0.89894944,1.2332258,1.1207554,1.4521326,1.0343591,1.0199105,0.75,0.19295774,0.27227226,0.046242774,0.327,0.395
Tuberculosis Homo sapiens hsa05152,0.54794383,0.23767118,0.38004863,-0.2551187,0.6121397,0.5457898,0.96811116,0.76160574,0.94845825,-1.0016929,1.063971,1.0222307,0.632,0.8754448,0.675,0.43349755,0.093,0.303
Type I diabetes mellitus Homo sapiens hsa04940,0.4738087,0.33243355,0.58779985,0.40444455,0.70565593,0.6592507,0.7933943,0.77019316,1.2781298,1.0030259,1.1172756,1.1097703,0.83919597,0.72863567,0.1253854,0.4577861,0.15215215,0.18
Type II diabetes mellitus Homo sapiens hsa04930,0.5383673,-0.23338366,0.29473722,-0.2844549,0.56955266,0.5470051,0.9250345,-0.74869657,0.6922972,-0.886225,0.9538173,0.9804801,0.703,0.79026216,0.938,0.6315789,0.7,0.574
Tyrosine metabolism Homo sapiens hsa00350,0.65253675,0.43385148,0.5441865,0.54224896,0.5267658,0.49373433,1.1103908,1.0626516,1.2115431,1.371441,0.84463054,0.8424182,0.305,0.39541984,0.1850354,0.09409594,0.9238477,0.9229229
Ubiquitin mediated proteolysis Homo sapiens hsa04120,0.6133518,-0.229153,0.36687043,0.24009745,0.5952989,0.53671914,1.0798405,-0.8650443,0.91822815,0.88093895,1.0367488,1.0064262,0.167,0.70469797,0.767,0.7165862,0.197,0.417
VEGF signaling pathway Homo sapiens hsa04370,0.5369246,0.2987,0.38680252,0.44732735,0.64849436,0.597106,0.9332721,0.85470563,0.9312045,1.4326056,1.1019101,1.0894927,0.717,0.6897436,0.687,0.046846848,0.064,0.105
"Valine, leucine and isoleucine degradation Homo sapiens hsa00280",0.5833751,0.22845727,0.36498776,0.25828534,0.58336926,0.5230483,1.0038371,0.64996517,0.8689615,0.79367125,0.9870613,0.94904226,0.476,0.9259758,0.7657658,0.78798586,0.557,0.76
Vascular smooth muscle contraction Homo sapiens hsa04270,0.5734887,-0.27904692,0.5276589,-0.29370135,0.5634726,0.5324721,1.0064703,-1.0150814,1.2962023,-1.0719532,0.972843,0.9877547,0.485,0.37654322,0.01,0.30670103,0.686,0.567
Vasopressin-regulated water reabsorption Homo sapiens hsa04962,0.47358224,0.28899404,0.3337265,0.25100803,0.62788945,0.5840774,0.808278,0.7975399,0.79176074,0.7473848,1.049178,1.0483592,0.911,0.7695418,0.8618619,0.85913044,0.256,0.279
Vibrio cholerae infection Homo sapiens hsa05110,0.6715149,0.2517014,0.41534677,-0.36997935,0.65239775,0.63066316,1.1500643,0.7046631,0.9884573,-1.1803889,1.0964401,1.1348268,0.136,0.8635762,0.5425425,0.20227273,0.091,0.048
Viral carcinogenesis Homo sapiens hsa05203,0.57659817,0.19946949,0.34687907,-0.23186749,0.591822,0.5407915,1.0202459,0.64958084,0.8683037,-0.9423642,1.0347908,1.0184562,0.397,0.9828179,0.905,0.57289004,0.184,0.328
Viral myocarditis Homo sapiens hsa05416,0.58526164,0.24631755,0.3912985,-0.25071862,0.53835875,0.5077243,0.9986218,0.68171364,0.9219869,-0.78090763,0.90124094,0.911724,0.505,0.8795181,0.6843687,0.82655245,0.915,0.858
Vitamin digestion and absorption Homo sapiens hsa04977,0.5539245,0.3328432,0.42736566,-0.33646837,0.66704917,0.6375305,0.92948645,0.8070375,0.9468896,-0.8805285,1.0755093,1.0944564,0.6466466,0.689911,0.5928934,0.57758623,0.232,0.199
Wnt signaling pathway Homo sapiens hsa04310,0.49455294,0.25125554,0.37384635,0.2844201,0.5768508,0.52983266,0.87722254,0.81831044,0.9348789,1.0474368,1.0062313,0.99536616,0.918,0.79066986,0.736,0.33658537,0.42,0.521
alpha-Linolenic acid metabolism Homo sapiens hsa00592,0.38661653,-0.48421404,0.5375978,-0.36073184,0.5684733,0.5439912,0.64149225,-1.272799,1.1625044,-0.9096904,0.908825,0.9264926,0.968969,0.19444445,0.24566768,0.6017316,0.791,0.721
beta-Alanine metabolism Homo sapiens hsa00410,0.5118859,0.33644995,0.54711175,-0.3063398,0.5575367,0.48239458,0.87268955,0.8772551,1.2708486,-0.8829463,0.913027,0.84463537,0.785,0.64841497,0.1001001,0.6225166,0.823,0.961
cAMP signaling pathway Homo sapiens hsa04024,0.5127643,0.26629436,0.44812185,-0.25841904,0.568794,0.5371004,0.9087133,0.8740771,1.1218787,-1.0396662,0.9937467,1.0099154,0.868,0.6934558,0.114,0.3478261,0.567,0.404
cGMP-PKG signaling pathway Homo sapiens hsa04022,0.512949,0.18620408,0.43541276,-0.24168436,0.5467465,0.5249224,0.91140884,0.6059637,1.0890355,-0.96310604,0.9526277,0.98574066,0.864,0.99191684,0.197,0.5218447,0.868,0.621
mRNA surveillance pathway Homo sapiens hsa03015,0.4987801,-0.287208,0.43807697,0.3522772,0.63251364,0.5867081,0.87194645,-1.0386418,1.0673113,1.2304373,1.0887667,1.0846413,0.885,0.34615386,0.313,0.13580246,0.058,0.083
mTOR signaling pathway Homo sapiens hsa04150,0.59803635,0.25334144,0.42323688,-0.26795155,0.6930212,0.62379473,1.0332007,0.7216155,1.0143589,-0.8932223,1.1739424,1.1349287,0.409,0.84816754,0.486,0.6351351,0.007,0.04
p53 signaling pathway Homo sapiens hsa04115,0.63295203,0.21341595,0.22990875,-0.25012872,0.6003368,0.57628757,1.1023825,0.63402873,0.55245066,-0.84881526,1.0193981,1.049929,0.207,0.96192896,0.994995,0.7735849,0.361,0.23
